inference	item	correct	crossing	subform.id
{Prep} the therapist , the insurer screamed and refused{Conn}the insurer refused.	21	True	True	2
{Prep} the therapist , the insurer screamed and refused{Conn}the therapist screamed.	21	False	True	1
{Prep} the therapist , the insurer screamed and refused{Conn}the therapist refused.	21	False	True	2
{Prep} the insurer , the therapist screamed and refused{Conn}the therapist screamed.	21	True	True	1
{Prep} the insurer , the therapist screamed and refused{Conn}the therapist refused.	21	True	True	2
{Prep} the insurer , the therapist screamed and refused{Conn}the insurer screamed.	21	False	True	1
{Prep} the insurer , the therapist screamed and refused{Conn}the insurer refused.	21	False	True	2
{Prep} the shoes , the carpet shone and deteriorated{Conn}the carpet shone.	22	True	True	1
{Prep} the shoes , the carpet shone and deteriorated{Conn}the carpet deteriorated.	22	True	True	2
{Prep} the shoes , the carpet shone and deteriorated{Conn}the shoes shone.	22	False	True	1
{Prep} the shoes , the carpet shone and deteriorated{Conn}the shoes deteriorated.	22	False	True	2
{Prep} the carpet , the shoes shone and deteriorated{Conn}the shoes shone.	22	True	True	1
{Prep} the carpet , the shoes shone and deteriorated{Conn}the shoes deteriorated.	22	True	True	2
{Prep} the carpet , the shoes shone and deteriorated{Conn}the carpet shone.	22	False	True	1
{Prep} the carpet , the shoes shone and deteriorated{Conn}the carpet deteriorated.	22	False	True	2
{Prep} the shoes , the carpet deteriorated and shone{Conn}the carpet deteriorated.	22	True	True	1
{Prep} the shoes , the carpet deteriorated and shone{Conn}the carpet shone.	22	True	True	2
{Prep} the shoes , the carpet deteriorated and shone{Conn}the shoes deteriorated.	22	False	True	1
{Prep} the shoes , the carpet deteriorated and shone{Conn}the shoes shone.	22	False	True	2
{Prep} the carpet , the shoes deteriorated and shone{Conn}the shoes deteriorated.	22	True	True	1
{Prep} the carpet , the shoes deteriorated and shone{Conn}the shoes shone.	22	True	True	2
{Prep} the carpet , the shoes deteriorated and shone{Conn}the carpet deteriorated.	22	False	True	1
{Prep} the carpet , the shoes deteriorated and shone{Conn}the carpet shone.	22	False	True	2
{Prep} the principal , the student smiled and frowned{Conn}the student smiled.	23	True	True	1
{Prep} the principal , the student smiled and frowned{Conn}the student frowned.	23	True	True	2
{Prep} the principal , the student smiled and frowned{Conn}the principal smiled.	23	False	True	1
{Prep} the principal , the student smiled and frowned{Conn}the principal frowned.	23	False	True	2
{Prep} the student , the principal smiled and frowned{Conn}the principal smiled.	23	True	True	1
{Prep} the student , the principal smiled and frowned{Conn}the principal frowned.	23	True	True	2
{Prep} the student , the principal smiled and frowned{Conn}the student smiled.	23	False	True	1
{Prep} the student , the principal smiled and frowned{Conn}the student frowned.	23	False	True	2
{Prep} the principal , the student frowned and smiled{Conn}the student frowned.	23	True	True	1
{Prep} the principal , the student frowned and smiled{Conn}the student smiled.	23	True	True	2
{Prep} the principal , the student frowned and smiled{Conn}the principal frowned.	23	False	True	1
{Prep} the principal , the student frowned and smiled{Conn}the principal smiled.	23	False	True	2
{Prep} the student , the principal frowned and smiled{Conn}the principal frowned.	23	True	True	1
{Prep} the student , the principal frowned and smiled{Conn}the principal smiled.	23	True	True	2
{Prep} the student , the principal frowned and smiled{Conn}the student frowned.	23	False	True	1
{Prep} the student , the principal frowned and smiled{Conn}the student smiled.	23	False	True	2
{Prep} the river , the sea swelled and shimmered{Conn}the sea swelled.	24	True	True	1
{Prep} the river , the sea swelled and shimmered{Conn}the sea shimmered.	24	True	True	2
{Prep} the river , the sea swelled and shimmered{Conn}the river swelled.	24	False	True	1
{Prep} the river , the sea swelled and shimmered{Conn}the river shimmered.	24	False	True	2
{Prep} the sea , the river swelled and shimmered{Conn}the river swelled.	24	True	True	1
{Prep} the sea , the river swelled and shimmered{Conn}the river shimmered.	24	True	True	2
{Prep} the sea , the river swelled and shimmered{Conn}the sea swelled.	24	False	True	1
{Prep} the sea , the river swelled and shimmered{Conn}the sea shimmered.	24	False	True	2
{Prep} the river , the sea shimmered and swelled{Conn}the sea shimmered.	24	True	True	1
{Prep} the river , the sea shimmered and swelled{Conn}the sea swelled.	24	True	True	2
{Prep} the river , the sea shimmered and swelled{Conn}the river shimmered.	24	False	True	1
{Prep} the river , the sea shimmered and swelled{Conn}the river swelled.	24	False	True	2
{Prep} the sea , the river shimmered and swelled{Conn}the river shimmered.	24	True	True	1
{Prep} the sea , the river shimmered and swelled{Conn}the river swelled.	24	True	True	2
{Prep} the sea , the river shimmered and swelled{Conn}the sea shimmered.	24	False	True	1
{Prep} the sea , the river shimmered and swelled{Conn}the sea swelled.	24	False	True	2
