inference	item	correct	crossing	subform.id	{Prep}	{E/D}	{Comp}	{Conn}	connective.summ	surprisal.idx
The baby that the nurse loved slept, by contrast, the nurse slept.	8	False	False	1			that	, by contrast, 	False	50
The baby that the nurse loved slept; by contrast, the nurse slept.	8	False	False	1			that	; by contrast, 	False	50
The baby that the nurse loved slept, on the other hand, the nurse slept.	8	False	False	1			that	, on the other hand, 	False	56
The baby that the nurse loved slept; on the other hand, the nurse slept.	8	False	False	1			that	; on the other hand, 	False	56
The baby that the nurse loved slept, thus, the nurse slept.	8	False	False	1			that	, thus, 	True	43
The baby that the nurse loved slept; thus, the nurse slept.	8	False	False	1			that	; thus, 	True	43
The baby that the nurse loved slept, that is, the nurse slept.	8	False	False	1			that	, that is, 	True	46
The baby that the nurse loved slept; that is, the nurse slept.	8	False	False	1			that	; that is, 	True	46
The baby that the nurse loved slept, therefore, the nurse slept.	8	False	False	1			that	, therefore, 	True	48
The baby that the nurse loved slept; therefore, the nurse slept.	8	False	False	1			that	; therefore, 	True	48
The baby that the nurse loved slept, in short, the nurse slept.	8	False	False	1			that	, in short, 	True	47
The baby that the nurse loved slept; in short, the nurse slept.	8	False	False	1			that	; in short, 	True	47
The baby that the nurse loved slept, by contrast, the baby loved the nurse.	8	False	False	2			that	, by contrast, 	False	52
The baby that the nurse loved slept; by contrast, the baby loved the nurse.	8	False	False	2			that	; by contrast, 	False	52
The baby that the nurse loved slept, on the other hand, the baby loved the nurse.	8	False	False	2			that	, on the other hand, 	False	58
The baby that the nurse loved slept; on the other hand, the baby loved the nurse.	8	False	False	2			that	; on the other hand, 	False	58
The baby that the nurse loved slept, thus, the baby loved the nurse.	8	False	False	2			that	, thus, 	True	45
The baby that the nurse loved slept; thus, the baby loved the nurse.	8	False	False	2			that	; thus, 	True	45
The baby that the nurse loved slept, that is, the baby loved the nurse.	8	False	False	2			that	, that is, 	True	48
The baby that the nurse loved slept; that is, the baby loved the nurse.	8	False	False	2			that	; that is, 	True	48
The baby that the nurse loved slept, therefore, the baby loved the nurse.	8	False	False	2			that	, therefore, 	True	50
The baby that the nurse loved slept; therefore, the baby loved the nurse.	8	False	False	2			that	; therefore, 	True	50
The baby that the nurse loved slept, in short, the baby loved the nurse.	8	False	False	2			that	, in short, 	True	49
The baby that the nurse loved slept; in short, the baby loved the nurse.	8	False	False	2			that	; in short, 	True	49
The baby that the nurse loved slept, by contrast, the baby loved the nurse.	8	False	False	2			that	, by contrast, 	False	50
The baby that the nurse loved slept; by contrast, the baby loved the nurse.	8	False	False	2			that	; by contrast, 	False	50
The baby that the nurse loved slept, on the other hand, the baby loved the nurse.	8	False	False	2			that	, on the other hand, 	False	56
The baby that the nurse loved slept; on the other hand, the baby loved the nurse.	8	False	False	2			that	; on the other hand, 	False	56
The baby that the nurse loved slept, thus, the baby loved the nurse.	8	False	False	2			that	, thus, 	True	43
The baby that the nurse loved slept; thus, the baby loved the nurse.	8	False	False	2			that	; thus, 	True	43
The baby that the nurse loved slept, that is, the baby loved the nurse.	8	False	False	2			that	, that is, 	True	46
The baby that the nurse loved slept; that is, the baby loved the nurse.	8	False	False	2			that	; that is, 	True	46
The baby that the nurse loved slept, therefore, the baby loved the nurse.	8	False	False	2			that	, therefore, 	True	48
The baby that the nurse loved slept; therefore, the baby loved the nurse.	8	False	False	2			that	; therefore, 	True	48
The baby that the nurse loved slept, in short, the baby loved the nurse.	8	False	False	2			that	, in short, 	True	47
The baby that the nurse loved slept; in short, the baby loved the nurse.	8	False	False	2			that	; in short, 	True	47
The nurse that the baby loved slept, by contrast, the nurse slept.	8	True	False	1			that	, by contrast, 	False	52
The nurse that the baby loved slept; by contrast, the nurse slept.	8	True	False	1			that	; by contrast, 	False	52
The nurse that the baby loved slept, on the other hand, the nurse slept.	8	True	False	1			that	, on the other hand, 	False	58
The nurse that the baby loved slept; on the other hand, the nurse slept.	8	True	False	1			that	; on the other hand, 	False	58
The nurse that the baby loved slept, thus, the nurse slept.	8	True	False	1			that	, thus, 	True	45
The nurse that the baby loved slept; thus, the nurse slept.	8	True	False	1			that	; thus, 	True	45
The nurse that the baby loved slept, that is, the nurse slept.	8	True	False	1			that	, that is, 	True	48
The nurse that the baby loved slept; that is, the nurse slept.	8	True	False	1			that	; that is, 	True	48
The nurse that the baby loved slept, therefore, the nurse slept.	8	True	False	1			that	, therefore, 	True	50
The nurse that the baby loved slept; therefore, the nurse slept.	8	True	False	1			that	; therefore, 	True	50
The nurse that the baby loved slept, in short, the nurse slept.	8	True	False	1			that	, in short, 	True	49
The nurse that the baby loved slept; in short, the nurse slept.	8	True	False	1			that	; in short, 	True	49
The nurse that the baby loved slept, by contrast, the nurse slept.	8	True	False	1			that	, by contrast, 	False	50
The nurse that the baby loved slept; by contrast, the nurse slept.	8	True	False	1			that	; by contrast, 	False	50
The nurse that the baby loved slept, on the other hand, the nurse slept.	8	True	False	1			that	, on the other hand, 	False	56
The nurse that the baby loved slept; on the other hand, the nurse slept.	8	True	False	1			that	; on the other hand, 	False	56
The nurse that the baby loved slept, thus, the nurse slept.	8	True	False	1			that	, thus, 	True	43
The nurse that the baby loved slept; thus, the nurse slept.	8	True	False	1			that	; thus, 	True	43
The nurse that the baby loved slept, that is, the nurse slept.	8	True	False	1			that	, that is, 	True	46
The nurse that the baby loved slept; that is, the nurse slept.	8	True	False	1			that	; that is, 	True	46
The nurse that the baby loved slept, therefore, the nurse slept.	8	True	False	1			that	, therefore, 	True	48
The nurse that the baby loved slept; therefore, the nurse slept.	8	True	False	1			that	; therefore, 	True	48
The nurse that the baby loved slept, in short, the nurse slept.	8	True	False	1			that	, in short, 	True	47
The nurse that the baby loved slept; in short, the nurse slept.	8	True	False	1			that	; in short, 	True	47
The nurse that the baby loved slept, by contrast, the baby loved the nurse.	8	True	False	2			that	, by contrast, 	False	52
The nurse that the baby loved slept; by contrast, the baby loved the nurse.	8	True	False	2			that	; by contrast, 	False	52
The nurse that the baby loved slept, on the other hand, the baby loved the nurse.	8	True	False	2			that	, on the other hand, 	False	58
The nurse that the baby loved slept; on the other hand, the baby loved the nurse.	8	True	False	2			that	; on the other hand, 	False	58
The nurse that the baby loved slept, thus, the baby loved the nurse.	8	True	False	2			that	, thus, 	True	45
The nurse that the baby loved slept; thus, the baby loved the nurse.	8	True	False	2			that	; thus, 	True	45
The nurse that the baby loved slept, that is, the baby loved the nurse.	8	True	False	2			that	, that is, 	True	48
The nurse that the baby loved slept; that is, the baby loved the nurse.	8	True	False	2			that	; that is, 	True	48
The nurse that the baby loved slept, therefore, the baby loved the nurse.	8	True	False	2			that	, therefore, 	True	50
The nurse that the baby loved slept; therefore, the baby loved the nurse.	8	True	False	2			that	; therefore, 	True	50
The nurse that the baby loved slept, in short, the baby loved the nurse.	8	True	False	2			that	, in short, 	True	49
The nurse that the baby loved slept; in short, the baby loved the nurse.	8	True	False	2			that	; in short, 	True	49
The nurse that the baby loved slept, by contrast, the baby loved the nurse.	8	True	False	2			that	, by contrast, 	False	50
The nurse that the baby loved slept; by contrast, the baby loved the nurse.	8	True	False	2			that	; by contrast, 	False	50
The nurse that the baby loved slept, on the other hand, the baby loved the nurse.	8	True	False	2			that	, on the other hand, 	False	56
The nurse that the baby loved slept; on the other hand, the baby loved the nurse.	8	True	False	2			that	; on the other hand, 	False	56
The nurse that the baby loved slept, thus, the baby loved the nurse.	8	True	False	2			that	, thus, 	True	43
The nurse that the baby loved slept; thus, the baby loved the nurse.	8	True	False	2			that	; thus, 	True	43
The nurse that the baby loved slept, that is, the baby loved the nurse.	8	True	False	2			that	, that is, 	True	46
The nurse that the baby loved slept; that is, the baby loved the nurse.	8	True	False	2			that	; that is, 	True	46
The nurse that the baby loved slept, therefore, the baby loved the nurse.	8	True	False	2			that	, therefore, 	True	48
The nurse that the baby loved slept; therefore, the baby loved the nurse.	8	True	False	2			that	; therefore, 	True	48
The nurse that the baby loved slept, in short, the baby loved the nurse.	8	True	False	2			that	, in short, 	True	47
The nurse that the baby loved slept; in short, the baby loved the nurse.	8	True	False	2			that	; in short, 	True	47
The nurse that the baby loved slept, by contrast, the baby slept.	8	False	False	1			that	, by contrast, 	False	52
The nurse that the baby loved slept; by contrast, the baby slept.	8	False	False	1			that	; by contrast, 	False	52
The nurse that the baby loved slept, on the other hand, the baby slept.	8	False	False	1			that	, on the other hand, 	False	58
The nurse that the baby loved slept; on the other hand, the baby slept.	8	False	False	1			that	; on the other hand, 	False	58
The nurse that the baby loved slept, thus, the baby slept.	8	False	False	1			that	, thus, 	True	45
The nurse that the baby loved slept; thus, the baby slept.	8	False	False	1			that	; thus, 	True	45
The nurse that the baby loved slept, that is, the baby slept.	8	False	False	1			that	, that is, 	True	48
The nurse that the baby loved slept; that is, the baby slept.	8	False	False	1			that	; that is, 	True	48
The nurse that the baby loved slept, therefore, the baby slept.	8	False	False	1			that	, therefore, 	True	50
The nurse that the baby loved slept; therefore, the baby slept.	8	False	False	1			that	; therefore, 	True	50
The nurse that the baby loved slept, in short, the baby slept.	8	False	False	1			that	, in short, 	True	49
The nurse that the baby loved slept; in short, the baby slept.	8	False	False	1			that	; in short, 	True	49
The nurse that the baby loved slept, by contrast, the baby slept.	8	False	False	1			that	, by contrast, 	False	50
The nurse that the baby loved slept; by contrast, the baby slept.	8	False	False	1			that	; by contrast, 	False	50
The nurse that the baby loved slept, on the other hand, the baby slept.	8	False	False	1			that	, on the other hand, 	False	56
The nurse that the baby loved slept; on the other hand, the baby slept.	8	False	False	1			that	; on the other hand, 	False	56
The nurse that the baby loved slept, thus, the baby slept.	8	False	False	1			that	, thus, 	True	43
The nurse that the baby loved slept; thus, the baby slept.	8	False	False	1			that	; thus, 	True	43
The nurse that the baby loved slept, that is, the baby slept.	8	False	False	1			that	, that is, 	True	46
The nurse that the baby loved slept; that is, the baby slept.	8	False	False	1			that	; that is, 	True	46
The nurse that the baby loved slept, therefore, the baby slept.	8	False	False	1			that	, therefore, 	True	48
The nurse that the baby loved slept; therefore, the baby slept.	8	False	False	1			that	; therefore, 	True	48
The nurse that the baby loved slept, in short, the baby slept.	8	False	False	1			that	, in short, 	True	47
The nurse that the baby loved slept; in short, the baby slept.	8	False	False	1			that	; in short, 	True	47
The nurse that the baby loved slept, by contrast, the nurse loved the baby.	8	False	False	2			that	, by contrast, 	False	52
The nurse that the baby loved slept; by contrast, the nurse loved the baby.	8	False	False	2			that	; by contrast, 	False	52
The nurse that the baby loved slept, on the other hand, the nurse loved the baby.	8	False	False	2			that	, on the other hand, 	False	58
The nurse that the baby loved slept; on the other hand, the nurse loved the baby.	8	False	False	2			that	; on the other hand, 	False	58
The nurse that the baby loved slept, thus, the nurse loved the baby.	8	False	False	2			that	, thus, 	True	45
The nurse that the baby loved slept; thus, the nurse loved the baby.	8	False	False	2			that	; thus, 	True	45
The nurse that the baby loved slept, that is, the nurse loved the baby.	8	False	False	2			that	, that is, 	True	48
The nurse that the baby loved slept; that is, the nurse loved the baby.	8	False	False	2			that	; that is, 	True	48
The nurse that the baby loved slept, therefore, the nurse loved the baby.	8	False	False	2			that	, therefore, 	True	50
The nurse that the baby loved slept; therefore, the nurse loved the baby.	8	False	False	2			that	; therefore, 	True	50
The nurse that the baby loved slept, in short, the nurse loved the baby.	8	False	False	2			that	, in short, 	True	49
The nurse that the baby loved slept; in short, the nurse loved the baby.	8	False	False	2			that	; in short, 	True	49
The nurse that the baby loved slept, by contrast, the nurse loved the baby.	8	False	False	2			that	, by contrast, 	False	50
The nurse that the baby loved slept; by contrast, the nurse loved the baby.	8	False	False	2			that	; by contrast, 	False	50
The nurse that the baby loved slept, on the other hand, the nurse loved the baby.	8	False	False	2			that	, on the other hand, 	False	56
The nurse that the baby loved slept; on the other hand, the nurse loved the baby.	8	False	False	2			that	; on the other hand, 	False	56
The nurse that the baby loved slept, thus, the nurse loved the baby.	8	False	False	2			that	, thus, 	True	43
The nurse that the baby loved slept; thus, the nurse loved the baby.	8	False	False	2			that	; thus, 	True	43
The nurse that the baby loved slept, that is, the nurse loved the baby.	8	False	False	2			that	, that is, 	True	46
The nurse that the baby loved slept; that is, the nurse loved the baby.	8	False	False	2			that	; that is, 	True	46
The nurse that the baby loved slept, therefore, the nurse loved the baby.	8	False	False	2			that	, therefore, 	True	48
The nurse that the baby loved slept; therefore, the nurse loved the baby.	8	False	False	2			that	; therefore, 	True	48
The nurse that the baby loved slept, in short, the nurse loved the baby.	8	False	False	2			that	, in short, 	True	47
The nurse that the baby loved slept; in short, the nurse loved the baby.	8	False	False	2			that	; in short, 	True	47
The baby that the nurse loved cried, by contrast, the baby cried.	8	True	False	1			that	, by contrast, 	False	52
The baby that the nurse loved cried; by contrast, the baby cried.	8	True	False	1			that	; by contrast, 	False	52
The baby that the nurse loved cried, on the other hand, the baby cried.	8	True	False	1			that	, on the other hand, 	False	58
The baby that the nurse loved cried; on the other hand, the baby cried.	8	True	False	1			that	; on the other hand, 	False	58
The baby that the nurse loved cried, thus, the baby cried.	8	True	False	1			that	, thus, 	True	45
The baby that the nurse loved cried; thus, the baby cried.	8	True	False	1			that	; thus, 	True	45
The baby that the nurse loved cried, that is, the baby cried.	8	True	False	1			that	, that is, 	True	48
The baby that the nurse loved cried; that is, the baby cried.	8	True	False	1			that	; that is, 	True	48
The baby that the nurse loved cried, therefore, the baby cried.	8	True	False	1			that	, therefore, 	True	50
The baby that the nurse loved cried; therefore, the baby cried.	8	True	False	1			that	; therefore, 	True	50
The baby that the nurse loved cried, in short, the baby cried.	8	True	False	1			that	, in short, 	True	49
The baby that the nurse loved cried; in short, the baby cried.	8	True	False	1			that	; in short, 	True	49
The baby that the nurse loved cried, by contrast, the baby cried.	8	True	False	1			that	, by contrast, 	False	50
The baby that the nurse loved cried; by contrast, the baby cried.	8	True	False	1			that	; by contrast, 	False	50
The baby that the nurse loved cried, on the other hand, the baby cried.	8	True	False	1			that	, on the other hand, 	False	56
The baby that the nurse loved cried; on the other hand, the baby cried.	8	True	False	1			that	; on the other hand, 	False	56
The baby that the nurse loved cried, thus, the baby cried.	8	True	False	1			that	, thus, 	True	43
The baby that the nurse loved cried; thus, the baby cried.	8	True	False	1			that	; thus, 	True	43
The baby that the nurse loved cried, that is, the baby cried.	8	True	False	1			that	, that is, 	True	46
The baby that the nurse loved cried; that is, the baby cried.	8	True	False	1			that	; that is, 	True	46
The baby that the nurse loved cried, therefore, the baby cried.	8	True	False	1			that	, therefore, 	True	48
The baby that the nurse loved cried; therefore, the baby cried.	8	True	False	1			that	; therefore, 	True	48
The baby that the nurse loved cried, in short, the baby cried.	8	True	False	1			that	, in short, 	True	47
The baby that the nurse loved cried; in short, the baby cried.	8	True	False	1			that	; in short, 	True	47
The baby that the nurse loved cried, by contrast, the nurse loved the baby.	8	True	False	2			that	, by contrast, 	False	52
The baby that the nurse loved cried; by contrast, the nurse loved the baby.	8	True	False	2			that	; by contrast, 	False	52
The baby that the nurse loved cried, on the other hand, the nurse loved the baby.	8	True	False	2			that	, on the other hand, 	False	58
The baby that the nurse loved cried; on the other hand, the nurse loved the baby.	8	True	False	2			that	; on the other hand, 	False	58
The baby that the nurse loved cried, thus, the nurse loved the baby.	8	True	False	2			that	, thus, 	True	45
The baby that the nurse loved cried; thus, the nurse loved the baby.	8	True	False	2			that	; thus, 	True	45
The baby that the nurse loved cried, that is, the nurse loved the baby.	8	True	False	2			that	, that is, 	True	48
The baby that the nurse loved cried; that is, the nurse loved the baby.	8	True	False	2			that	; that is, 	True	48
The baby that the nurse loved cried, therefore, the nurse loved the baby.	8	True	False	2			that	, therefore, 	True	50
The baby that the nurse loved cried; therefore, the nurse loved the baby.	8	True	False	2			that	; therefore, 	True	50
The baby that the nurse loved cried, in short, the nurse loved the baby.	8	True	False	2			that	, in short, 	True	49
The baby that the nurse loved cried; in short, the nurse loved the baby.	8	True	False	2			that	; in short, 	True	49
The baby that the nurse loved cried, by contrast, the nurse loved the baby.	8	True	False	2			that	, by contrast, 	False	50
The baby that the nurse loved cried; by contrast, the nurse loved the baby.	8	True	False	2			that	; by contrast, 	False	50
The baby that the nurse loved cried, on the other hand, the nurse loved the baby.	8	True	False	2			that	, on the other hand, 	False	56
The baby that the nurse loved cried; on the other hand, the nurse loved the baby.	8	True	False	2			that	; on the other hand, 	False	56
The baby that the nurse loved cried, thus, the nurse loved the baby.	8	True	False	2			that	, thus, 	True	43
The baby that the nurse loved cried; thus, the nurse loved the baby.	8	True	False	2			that	; thus, 	True	43
The baby that the nurse loved cried, that is, the nurse loved the baby.	8	True	False	2			that	, that is, 	True	46
The baby that the nurse loved cried; that is, the nurse loved the baby.	8	True	False	2			that	; that is, 	True	46
The baby that the nurse loved cried, therefore, the nurse loved the baby.	8	True	False	2			that	, therefore, 	True	48
The baby that the nurse loved cried; therefore, the nurse loved the baby.	8	True	False	2			that	; therefore, 	True	48
The baby that the nurse loved cried, in short, the nurse loved the baby.	8	True	False	2			that	, in short, 	True	47
The baby that the nurse loved cried; in short, the nurse loved the baby.	8	True	False	2			that	; in short, 	True	47
The baby that the nurse loved cried, by contrast, the nurse cried.	8	False	False	1			that	, by contrast, 	False	52
The baby that the nurse loved cried; by contrast, the nurse cried.	8	False	False	1			that	; by contrast, 	False	52
The baby that the nurse loved cried, on the other hand, the nurse cried.	8	False	False	1			that	, on the other hand, 	False	58
The baby that the nurse loved cried; on the other hand, the nurse cried.	8	False	False	1			that	; on the other hand, 	False	58
The baby that the nurse loved cried, thus, the nurse cried.	8	False	False	1			that	, thus, 	True	45
The baby that the nurse loved cried; thus, the nurse cried.	8	False	False	1			that	; thus, 	True	45
The baby that the nurse loved cried, that is, the nurse cried.	8	False	False	1			that	, that is, 	True	48
The baby that the nurse loved cried; that is, the nurse cried.	8	False	False	1			that	; that is, 	True	48
The baby that the nurse loved cried, therefore, the nurse cried.	8	False	False	1			that	, therefore, 	True	50
The baby that the nurse loved cried; therefore, the nurse cried.	8	False	False	1			that	; therefore, 	True	50
The baby that the nurse loved cried, in short, the nurse cried.	8	False	False	1			that	, in short, 	True	49
The baby that the nurse loved cried; in short, the nurse cried.	8	False	False	1			that	; in short, 	True	49
The baby that the nurse loved cried, by contrast, the nurse cried.	8	False	False	1			that	, by contrast, 	False	50
The baby that the nurse loved cried; by contrast, the nurse cried.	8	False	False	1			that	; by contrast, 	False	50
The baby that the nurse loved cried, on the other hand, the nurse cried.	8	False	False	1			that	, on the other hand, 	False	56
The baby that the nurse loved cried; on the other hand, the nurse cried.	8	False	False	1			that	; on the other hand, 	False	56
The baby that the nurse loved cried, thus, the nurse cried.	8	False	False	1			that	, thus, 	True	43
The baby that the nurse loved cried; thus, the nurse cried.	8	False	False	1			that	; thus, 	True	43
The baby that the nurse loved cried, that is, the nurse cried.	8	False	False	1			that	, that is, 	True	46
The baby that the nurse loved cried; that is, the nurse cried.	8	False	False	1			that	; that is, 	True	46
The baby that the nurse loved cried, therefore, the nurse cried.	8	False	False	1			that	, therefore, 	True	48
The baby that the nurse loved cried; therefore, the nurse cried.	8	False	False	1			that	; therefore, 	True	48
The baby that the nurse loved cried, in short, the nurse cried.	8	False	False	1			that	, in short, 	True	47
The baby that the nurse loved cried; in short, the nurse cried.	8	False	False	1			that	; in short, 	True	47
The baby that the nurse loved cried, by contrast, the baby loved the nurse.	8	False	False	2			that	, by contrast, 	False	52
The baby that the nurse loved cried; by contrast, the baby loved the nurse.	8	False	False	2			that	; by contrast, 	False	52
The baby that the nurse loved cried, on the other hand, the baby loved the nurse.	8	False	False	2			that	, on the other hand, 	False	58
The baby that the nurse loved cried; on the other hand, the baby loved the nurse.	8	False	False	2			that	; on the other hand, 	False	58
The baby that the nurse loved cried, thus, the baby loved the nurse.	8	False	False	2			that	, thus, 	True	45
The baby that the nurse loved cried; thus, the baby loved the nurse.	8	False	False	2			that	; thus, 	True	45
The baby that the nurse loved cried, that is, the baby loved the nurse.	8	False	False	2			that	, that is, 	True	48
The baby that the nurse loved cried; that is, the baby loved the nurse.	8	False	False	2			that	; that is, 	True	48
The baby that the nurse loved cried, therefore, the baby loved the nurse.	8	False	False	2			that	, therefore, 	True	50
The baby that the nurse loved cried; therefore, the baby loved the nurse.	8	False	False	2			that	; therefore, 	True	50
The baby that the nurse loved cried, in short, the baby loved the nurse.	8	False	False	2			that	, in short, 	True	49
The baby that the nurse loved cried; in short, the baby loved the nurse.	8	False	False	2			that	; in short, 	True	49
The baby that the nurse loved cried, by contrast, the baby loved the nurse.	8	False	False	2			that	, by contrast, 	False	50
The baby that the nurse loved cried; by contrast, the baby loved the nurse.	8	False	False	2			that	; by contrast, 	False	50
The baby that the nurse loved cried, on the other hand, the baby loved the nurse.	8	False	False	2			that	, on the other hand, 	False	56
The baby that the nurse loved cried; on the other hand, the baby loved the nurse.	8	False	False	2			that	; on the other hand, 	False	56
The baby that the nurse loved cried, thus, the baby loved the nurse.	8	False	False	2			that	, thus, 	True	43
The baby that the nurse loved cried; thus, the baby loved the nurse.	8	False	False	2			that	; thus, 	True	43
The baby that the nurse loved cried, that is, the baby loved the nurse.	8	False	False	2			that	, that is, 	True	46
The baby that the nurse loved cried; that is, the baby loved the nurse.	8	False	False	2			that	; that is, 	True	46
The baby that the nurse loved cried, therefore, the baby loved the nurse.	8	False	False	2			that	, therefore, 	True	48
The baby that the nurse loved cried; therefore, the baby loved the nurse.	8	False	False	2			that	; therefore, 	True	48
The baby that the nurse loved cried, in short, the baby loved the nurse.	8	False	False	2			that	, in short, 	True	47
The baby that the nurse loved cried; in short, the baby loved the nurse.	8	False	False	2			that	; in short, 	True	47
The nurse that the baby loved cried, by contrast, the nurse cried.	8	True	False	1			that	, by contrast, 	False	52
The nurse that the baby loved cried; by contrast, the nurse cried.	8	True	False	1			that	; by contrast, 	False	52
The nurse that the baby loved cried, on the other hand, the nurse cried.	8	True	False	1			that	, on the other hand, 	False	58
The nurse that the baby loved cried; on the other hand, the nurse cried.	8	True	False	1			that	; on the other hand, 	False	58
The nurse that the baby loved cried, thus, the nurse cried.	8	True	False	1			that	, thus, 	True	45
The nurse that the baby loved cried; thus, the nurse cried.	8	True	False	1			that	; thus, 	True	45
The nurse that the baby loved cried, that is, the nurse cried.	8	True	False	1			that	, that is, 	True	48
The nurse that the baby loved cried; that is, the nurse cried.	8	True	False	1			that	; that is, 	True	48
The nurse that the baby loved cried, therefore, the nurse cried.	8	True	False	1			that	, therefore, 	True	50
The nurse that the baby loved cried; therefore, the nurse cried.	8	True	False	1			that	; therefore, 	True	50
The nurse that the baby loved cried, in short, the nurse cried.	8	True	False	1			that	, in short, 	True	49
The nurse that the baby loved cried; in short, the nurse cried.	8	True	False	1			that	; in short, 	True	49
The nurse that the baby loved cried, by contrast, the nurse cried.	8	True	False	1			that	, by contrast, 	False	50
The nurse that the baby loved cried; by contrast, the nurse cried.	8	True	False	1			that	; by contrast, 	False	50
The nurse that the baby loved cried, on the other hand, the nurse cried.	8	True	False	1			that	, on the other hand, 	False	56
The nurse that the baby loved cried; on the other hand, the nurse cried.	8	True	False	1			that	; on the other hand, 	False	56
The nurse that the baby loved cried, thus, the nurse cried.	8	True	False	1			that	, thus, 	True	43
The nurse that the baby loved cried; thus, the nurse cried.	8	True	False	1			that	; thus, 	True	43
The nurse that the baby loved cried, that is, the nurse cried.	8	True	False	1			that	, that is, 	True	46
The nurse that the baby loved cried; that is, the nurse cried.	8	True	False	1			that	; that is, 	True	46
The nurse that the baby loved cried, therefore, the nurse cried.	8	True	False	1			that	, therefore, 	True	48
The nurse that the baby loved cried; therefore, the nurse cried.	8	True	False	1			that	; therefore, 	True	48
The nurse that the baby loved cried, in short, the nurse cried.	8	True	False	1			that	, in short, 	True	47
The nurse that the baby loved cried; in short, the nurse cried.	8	True	False	1			that	; in short, 	True	47
The nurse that the baby loved cried, by contrast, the baby loved the nurse.	8	True	False	2			that	, by contrast, 	False	52
The nurse that the baby loved cried; by contrast, the baby loved the nurse.	8	True	False	2			that	; by contrast, 	False	52
The nurse that the baby loved cried, on the other hand, the baby loved the nurse.	8	True	False	2			that	, on the other hand, 	False	58
The nurse that the baby loved cried; on the other hand, the baby loved the nurse.	8	True	False	2			that	; on the other hand, 	False	58
The nurse that the baby loved cried, thus, the baby loved the nurse.	8	True	False	2			that	, thus, 	True	45
The nurse that the baby loved cried; thus, the baby loved the nurse.	8	True	False	2			that	; thus, 	True	45
The nurse that the baby loved cried, that is, the baby loved the nurse.	8	True	False	2			that	, that is, 	True	48
The nurse that the baby loved cried; that is, the baby loved the nurse.	8	True	False	2			that	; that is, 	True	48
The nurse that the baby loved cried, therefore, the baby loved the nurse.	8	True	False	2			that	, therefore, 	True	50
The nurse that the baby loved cried; therefore, the baby loved the nurse.	8	True	False	2			that	; therefore, 	True	50
The nurse that the baby loved cried, in short, the baby loved the nurse.	8	True	False	2			that	, in short, 	True	49
The nurse that the baby loved cried; in short, the baby loved the nurse.	8	True	False	2			that	; in short, 	True	49
The nurse that the baby loved cried, by contrast, the baby loved the nurse.	8	True	False	2			that	, by contrast, 	False	50
The nurse that the baby loved cried; by contrast, the baby loved the nurse.	8	True	False	2			that	; by contrast, 	False	50
The nurse that the baby loved cried, on the other hand, the baby loved the nurse.	8	True	False	2			that	, on the other hand, 	False	56
The nurse that the baby loved cried; on the other hand, the baby loved the nurse.	8	True	False	2			that	; on the other hand, 	False	56
The nurse that the baby loved cried, thus, the baby loved the nurse.	8	True	False	2			that	, thus, 	True	43
The nurse that the baby loved cried; thus, the baby loved the nurse.	8	True	False	2			that	; thus, 	True	43
The nurse that the baby loved cried, that is, the baby loved the nurse.	8	True	False	2			that	, that is, 	True	46
The nurse that the baby loved cried; that is, the baby loved the nurse.	8	True	False	2			that	; that is, 	True	46
The nurse that the baby loved cried, therefore, the baby loved the nurse.	8	True	False	2			that	, therefore, 	True	48
The nurse that the baby loved cried; therefore, the baby loved the nurse.	8	True	False	2			that	; therefore, 	True	48
The nurse that the baby loved cried, in short, the baby loved the nurse.	8	True	False	2			that	, in short, 	True	47
The nurse that the baby loved cried; in short, the baby loved the nurse.	8	True	False	2			that	; in short, 	True	47
The nurse that the baby loved cried, by contrast, the baby cried.	8	False	False	1			that	, by contrast, 	False	52
The nurse that the baby loved cried; by contrast, the baby cried.	8	False	False	1			that	; by contrast, 	False	52
The nurse that the baby loved cried, on the other hand, the baby cried.	8	False	False	1			that	, on the other hand, 	False	58
The nurse that the baby loved cried; on the other hand, the baby cried.	8	False	False	1			that	; on the other hand, 	False	58
The nurse that the baby loved cried, thus, the baby cried.	8	False	False	1			that	, thus, 	True	45
The nurse that the baby loved cried; thus, the baby cried.	8	False	False	1			that	; thus, 	True	45
The nurse that the baby loved cried, that is, the baby cried.	8	False	False	1			that	, that is, 	True	48
The nurse that the baby loved cried; that is, the baby cried.	8	False	False	1			that	; that is, 	True	48
The nurse that the baby loved cried, therefore, the baby cried.	8	False	False	1			that	, therefore, 	True	50
The nurse that the baby loved cried; therefore, the baby cried.	8	False	False	1			that	; therefore, 	True	50
The nurse that the baby loved cried, in short, the baby cried.	8	False	False	1			that	, in short, 	True	49
The nurse that the baby loved cried; in short, the baby cried.	8	False	False	1			that	; in short, 	True	49
The nurse that the baby loved cried, by contrast, the baby cried.	8	False	False	1			that	, by contrast, 	False	50
The nurse that the baby loved cried; by contrast, the baby cried.	8	False	False	1			that	; by contrast, 	False	50
The nurse that the baby loved cried, on the other hand, the baby cried.	8	False	False	1			that	, on the other hand, 	False	56
The nurse that the baby loved cried; on the other hand, the baby cried.	8	False	False	1			that	; on the other hand, 	False	56
The nurse that the baby loved cried, thus, the baby cried.	8	False	False	1			that	, thus, 	True	43
The nurse that the baby loved cried; thus, the baby cried.	8	False	False	1			that	; thus, 	True	43
The nurse that the baby loved cried, that is, the baby cried.	8	False	False	1			that	, that is, 	True	46
