inference	item	correct	crossing	subform.id	{Prep}	{E/D}	{Comp}	{Conn}	connective.summ	surprisal.idx
This is the beaurocrat that noticed the President; by contrast, the beaurocrat noticed the President.	5	True	True	1		This is	that	; by contrast, 	False	64
This is the beaurocrat that noticed the President; by contrast, the beaurocrat noticed the President.	5	True	True	1		This is	that	; by contrast, 	False	64
This is the beaurocrat that noticed the President; in short, the beaurocrat noticed the President.	5	True	True	1		This is	that	; in short, 	True	61
This is the beaurocrat that noticed the President; in short, the beaurocrat noticed the President.	5	True	True	1		This is	that	; in short, 	True	61
This is the beaurocrat that noticed the President; by contrast, the beaurocrat noticed the President.	5	True	True	1		This is	that	; by contrast, 	False	62
This is the beaurocrat that noticed the President; in short, the beaurocrat noticed the President.	5	True	True	1		This is	that	; in short, 	True	59
This is the beaurocrat that noticed the President; by contrast, the beaurocrat noticed the President.	5	True	True	1		This is	that	; by contrast, 	False	64
This is the beaurocrat that noticed the President; in short, the beaurocrat noticed the President.	5	True	True	1		This is	that	; in short, 	True	61
This is the beaurocrat that noticed the President; by contrast, the beaurocrat noticed the President.	5	True	True	1		This is	that	; by contrast, 	False	66
This is the beaurocrat that noticed the President; in short, the beaurocrat noticed the President.	5	True	True	1		This is	that	; in short, 	True	63
This is the beaurocrat that noticed the President; by contrast, the beaurocrat noticed the President.	5	True	True	1		This is	that	; by contrast, 	False	64
This is the beaurocrat that noticed the President; in short, the beaurocrat noticed the President.	5	True	True	1		This is	that	; in short, 	True	61
This is the beaurocrat that noticed the President; by contrast, the President noticed the beaurocrat.	5	False	True	1		This is	that	; by contrast, 	False	64
This is the beaurocrat that noticed the President; by contrast, the President noticed the beaurocrat.	5	False	True	1		This is	that	; by contrast, 	False	64
This is the beaurocrat that noticed the President; in short, the President noticed the beaurocrat.	5	False	True	1		This is	that	; in short, 	True	61
This is the beaurocrat that noticed the President; in short, the President noticed the beaurocrat.	5	False	True	1		This is	that	; in short, 	True	61
This is the beaurocrat that noticed the President; by contrast, the President noticed the beaurocrat.	5	False	True	1		This is	that	; by contrast, 	False	62
This is the beaurocrat that noticed the President; in short, the President noticed the beaurocrat.	5	False	True	1		This is	that	; in short, 	True	59
This is the beaurocrat that noticed the President; by contrast, the President noticed the beaurocrat.	5	False	True	1		This is	that	; by contrast, 	False	64
This is the beaurocrat that noticed the President; in short, the President noticed the beaurocrat.	5	False	True	1		This is	that	; in short, 	True	61
This is the beaurocrat that noticed the President; by contrast, the President noticed the beaurocrat.	5	False	True	1		This is	that	; by contrast, 	False	66
This is the beaurocrat that noticed the President; in short, the President noticed the beaurocrat.	5	False	True	1		This is	that	; in short, 	True	63
This is the beaurocrat that noticed the President; by contrast, the President noticed the beaurocrat.	5	False	True	1		This is	that	; by contrast, 	False	64
This is the beaurocrat that noticed the President; in short, the President noticed the beaurocrat.	5	False	True	1		This is	that	; in short, 	True	61
This is the bride that slapped the priest; by contrast, the bride slapped the priest.	6	True	True	1		This is	that	; by contrast, 	False	56
This is the bride that slapped the priest; by contrast, the bride slapped the priest.	6	True	True	1		This is	that	; by contrast, 	False	56
This is the bride that slapped the priest; in short, the bride slapped the priest.	6	True	True	1		This is	that	; in short, 	True	53
This is the bride that slapped the priest; in short, the bride slapped the priest.	6	True	True	1		This is	that	; in short, 	True	53
This is the bride that slapped the priest; by contrast, the bride slapped the priest.	6	True	True	1		This is	that	; by contrast, 	False	54
This is the bride that slapped the priest; in short, the bride slapped the priest.	6	True	True	1		This is	that	; in short, 	True	51
This is the bride that slapped the priest; by contrast, the bride slapped the priest.	6	True	True	1		This is	that	; by contrast, 	False	56
This is the bride that slapped the priest; in short, the bride slapped the priest.	6	True	True	1		This is	that	; in short, 	True	53
This is the bride that slapped the priest; by contrast, the bride slapped the priest.	6	True	True	1		This is	that	; by contrast, 	False	58
This is the bride that slapped the priest; in short, the bride slapped the priest.	6	True	True	1		This is	that	; in short, 	True	55
This is the bride that slapped the priest; by contrast, the bride slapped the priest.	6	True	True	1		This is	that	; by contrast, 	False	56
This is the bride that slapped the priest; in short, the bride slapped the priest.	6	True	True	1		This is	that	; in short, 	True	53
This is the bride that slapped the priest; by contrast, the priest slapped the bride.	6	False	True	1		This is	that	; by contrast, 	False	56
This is the bride that slapped the priest; by contrast, the priest slapped the bride.	6	False	True	1		This is	that	; by contrast, 	False	56
This is the bride that slapped the priest; in short, the priest slapped the bride.	6	False	True	1		This is	that	; in short, 	True	53
This is the bride that slapped the priest; in short, the priest slapped the bride.	6	False	True	1		This is	that	; in short, 	True	53
This is the bride that slapped the priest; by contrast, the priest slapped the bride.	6	False	True	1		This is	that	; by contrast, 	False	54
This is the bride that slapped the priest; in short, the priest slapped the bride.	6	False	True	1		This is	that	; in short, 	True	51
This is the bride that slapped the priest; by contrast, the priest slapped the bride.	6	False	True	1		This is	that	; by contrast, 	False	56
This is the bride that slapped the priest; in short, the priest slapped the bride.	6	False	True	1		This is	that	; in short, 	True	53
This is the bride that slapped the priest; by contrast, the priest slapped the bride.	6	False	True	1		This is	that	; by contrast, 	False	58
This is the bride that slapped the priest; in short, the priest slapped the bride.	6	False	True	1		This is	that	; in short, 	True	55
This is the bride that slapped the priest; by contrast, the priest slapped the bride.	6	False	True	1		This is	that	; by contrast, 	False	56
This is the bride that slapped the priest; in short, the priest slapped the bride.	6	False	True	1		This is	that	; in short, 	True	53
This is the priest that slapped the bride; by contrast, the priest slapped the bride.	6	True	True	1		This is	that	; by contrast, 	False	56
This is the priest that slapped the bride; by contrast, the priest slapped the bride.	6	True	True	1		This is	that	; by contrast, 	False	56
This is the priest that slapped the bride; in short, the priest slapped the bride.	6	True	True	1		This is	that	; in short, 	True	53
This is the priest that slapped the bride; in short, the priest slapped the bride.	6	True	True	1		This is	that	; in short, 	True	53
This is the priest that slapped the bride; by contrast, the priest slapped the bride.	6	True	True	1		This is	that	; by contrast, 	False	54
This is the priest that slapped the bride; in short, the priest slapped the bride.	6	True	True	1		This is	that	; in short, 	True	51
This is the priest that slapped the bride; by contrast, the priest slapped the bride.	6	True	True	1		This is	that	; by contrast, 	False	56
This is the priest that slapped the bride; in short, the priest slapped the bride.	6	True	True	1		This is	that	; in short, 	True	53
This is the priest that slapped the bride; by contrast, the priest slapped the bride.	6	True	True	1		This is	that	; by contrast, 	False	58
This is the priest that slapped the bride; in short, the priest slapped the bride.	6	True	True	1		This is	that	; in short, 	True	55
This is the priest that slapped the bride; by contrast, the priest slapped the bride.	6	True	True	1		This is	that	; by contrast, 	False	56
This is the priest that slapped the bride; in short, the priest slapped the bride.	6	True	True	1		This is	that	; in short, 	True	53
This is the priest that slapped the bride; by contrast, the bride slapped the priest.	6	False	True	1		This is	that	; by contrast, 	False	56
This is the priest that slapped the bride; by contrast, the bride slapped the priest.	6	False	True	1		This is	that	; by contrast, 	False	56
This is the priest that slapped the bride; in short, the bride slapped the priest.	6	False	True	1		This is	that	; in short, 	True	53
This is the priest that slapped the bride; in short, the bride slapped the priest.	6	False	True	1		This is	that	; in short, 	True	53
This is the priest that slapped the bride; by contrast, the bride slapped the priest.	6	False	True	1		This is	that	; by contrast, 	False	54
This is the priest that slapped the bride; in short, the bride slapped the priest.	6	False	True	1		This is	that	; in short, 	True	51
This is the priest that slapped the bride; by contrast, the bride slapped the priest.	6	False	True	1		This is	that	; by contrast, 	False	56
This is the priest that slapped the bride; in short, the bride slapped the priest.	6	False	True	1		This is	that	; in short, 	True	53
This is the priest that slapped the bride; by contrast, the bride slapped the priest.	6	False	True	1		This is	that	; by contrast, 	False	58
This is the priest that slapped the bride; in short, the bride slapped the priest.	6	False	True	1		This is	that	; in short, 	True	55
This is the priest that slapped the bride; by contrast, the bride slapped the priest.	6	False	True	1		This is	that	; by contrast, 	False	56
This is the priest that slapped the bride; in short, the bride slapped the priest.	6	False	True	1		This is	that	; in short, 	True	53
This is the bee that appreciated the flower; by contrast, the bee appreciated the flower.	7	True	True	1		This is	that	; by contrast, 	False	58
This is the bee that appreciated the flower; by contrast, the bee appreciated the flower.	7	True	True	1		This is	that	; by contrast, 	False	58
This is the bee that appreciated the flower; in short, the bee appreciated the flower.	7	True	True	1		This is	that	; in short, 	True	55
This is the bee that appreciated the flower; in short, the bee appreciated the flower.	7	True	True	1		This is	that	; in short, 	True	55
This is the bee that appreciated the flower; by contrast, the bee appreciated the flower.	7	True	True	1		This is	that	; by contrast, 	False	56
This is the bee that appreciated the flower; in short, the bee appreciated the flower.	7	True	True	1		This is	that	; in short, 	True	53
This is the bee that appreciated the flower; by contrast, the bee appreciated the flower.	7	True	True	1		This is	that	; by contrast, 	False	58
This is the bee that appreciated the flower; in short, the bee appreciated the flower.	7	True	True	1		This is	that	; in short, 	True	55
This is the bee that appreciated the flower; by contrast, the bee appreciated the flower.	7	True	True	1		This is	that	; by contrast, 	False	60
This is the bee that appreciated the flower; in short, the bee appreciated the flower.	7	True	True	1		This is	that	; in short, 	True	57
This is the bee that appreciated the flower; by contrast, the bee appreciated the flower.	7	True	True	1		This is	that	; by contrast, 	False	58
This is the bee that appreciated the flower; in short, the bee appreciated the flower.	7	True	True	1		This is	that	; in short, 	True	55
This is the bee that appreciated the flower; by contrast, the flower appreciated the bee.	7	False	True	1		This is	that	; by contrast, 	False	58
This is the bee that appreciated the flower; by contrast, the flower appreciated the bee.	7	False	True	1		This is	that	; by contrast, 	False	58
This is the bee that appreciated the flower; in short, the flower appreciated the bee.	7	False	True	1		This is	that	; in short, 	True	55
This is the bee that appreciated the flower; in short, the flower appreciated the bee.	7	False	True	1		This is	that	; in short, 	True	55
This is the bee that appreciated the flower; by contrast, the flower appreciated the bee.	7	False	True	1		This is	that	; by contrast, 	False	56
This is the bee that appreciated the flower; in short, the flower appreciated the bee.	7	False	True	1		This is	that	; in short, 	True	53
This is the bee that appreciated the flower; by contrast, the flower appreciated the bee.	7	False	True	1		This is	that	; by contrast, 	False	58
This is the bee that appreciated the flower; in short, the flower appreciated the bee.	7	False	True	1		This is	that	; in short, 	True	55
This is the bee that appreciated the flower; by contrast, the flower appreciated the bee.	7	False	True	1		This is	that	; by contrast, 	False	60
This is the bee that appreciated the flower; in short, the flower appreciated the bee.	7	False	True	1		This is	that	; in short, 	True	57
This is the bee that appreciated the flower; by contrast, the flower appreciated the bee.	7	False	True	1		This is	that	; by contrast, 	False	58
This is the bee that appreciated the flower; in short, the flower appreciated the bee.	7	False	True	1		This is	that	; in short, 	True	55
This is the flower that appreciated the bee; by contrast, the flower appreciated the bee.	7	True	True	1		This is	that	; by contrast, 	False	58
This is the flower that appreciated the bee; by contrast, the flower appreciated the bee.	7	True	True	1		This is	that	; by contrast, 	False	58
This is the flower that appreciated the bee; in short, the flower appreciated the bee.	7	True	True	1		This is	that	; in short, 	True	55
This is the flower that appreciated the bee; in short, the flower appreciated the bee.	7	True	True	1		This is	that	; in short, 	True	55
This is the flower that appreciated the bee; by contrast, the flower appreciated the bee.	7	True	True	1		This is	that	; by contrast, 	False	56
This is the flower that appreciated the bee; in short, the flower appreciated the bee.	7	True	True	1		This is	that	; in short, 	True	53
This is the flower that appreciated the bee; by contrast, the flower appreciated the bee.	7	True	True	1		This is	that	; by contrast, 	False	58
This is the flower that appreciated the bee; in short, the flower appreciated the bee.	7	True	True	1		This is	that	; in short, 	True	55
This is the flower that appreciated the bee; by contrast, the flower appreciated the bee.	7	True	True	1		This is	that	; by contrast, 	False	60
This is the flower that appreciated the bee; in short, the flower appreciated the bee.	7	True	True	1		This is	that	; in short, 	True	57
This is the flower that appreciated the bee; by contrast, the flower appreciated the bee.	7	True	True	1		This is	that	; by contrast, 	False	58
This is the flower that appreciated the bee; in short, the flower appreciated the bee.	7	True	True	1		This is	that	; in short, 	True	55
This is the flower that appreciated the bee; by contrast, the bee appreciated the flower.	7	False	True	1		This is	that	; by contrast, 	False	58
This is the flower that appreciated the bee; by contrast, the bee appreciated the flower.	7	False	True	1		This is	that	; by contrast, 	False	58
This is the flower that appreciated the bee; in short, the bee appreciated the flower.	7	False	True	1		This is	that	; in short, 	True	55
This is the flower that appreciated the bee; in short, the bee appreciated the flower.	7	False	True	1		This is	that	; in short, 	True	55
This is the flower that appreciated the bee; by contrast, the bee appreciated the flower.	7	False	True	1		This is	that	; by contrast, 	False	56
This is the flower that appreciated the bee; in short, the bee appreciated the flower.	7	False	True	1		This is	that	; in short, 	True	53
This is the flower that appreciated the bee; by contrast, the bee appreciated the flower.	7	False	True	1		This is	that	; by contrast, 	False	58
This is the flower that appreciated the bee; in short, the bee appreciated the flower.	7	False	True	1		This is	that	; in short, 	True	55
This is the flower that appreciated the bee; by contrast, the bee appreciated the flower.	7	False	True	1		This is	that	; by contrast, 	False	60
This is the flower that appreciated the bee; in short, the bee appreciated the flower.	7	False	True	1		This is	that	; in short, 	True	57
This is the flower that appreciated the bee; by contrast, the bee appreciated the flower.	7	False	True	1		This is	that	; by contrast, 	False	58
This is the flower that appreciated the bee; in short, the bee appreciated the flower.	7	False	True	1		This is	that	; in short, 	True	55
This is the baby that loved the nurse; by contrast, the baby loved the nurse.	8	True	True	1		This is	that	; by contrast, 	False	52
This is the baby that loved the nurse; by contrast, the baby loved the nurse.	8	True	True	1		This is	that	; by contrast, 	False	52
This is the baby that loved the nurse; in short, the baby loved the nurse.	8	True	True	1		This is	that	; in short, 	True	49
This is the baby that loved the nurse; in short, the baby loved the nurse.	8	True	True	1		This is	that	; in short, 	True	49
This is the baby that loved the nurse; by contrast, the baby loved the nurse.	8	True	True	1		This is	that	; by contrast, 	False	50
This is the baby that loved the nurse; in short, the baby loved the nurse.	8	True	True	1		This is	that	; in short, 	True	47
This is the baby that loved the nurse; by contrast, the baby loved the nurse.	8	True	True	1		This is	that	; by contrast, 	False	52
This is the baby that loved the nurse; in short, the baby loved the nurse.	8	True	True	1		This is	that	; in short, 	True	49
This is the baby that loved the nurse; by contrast, the baby loved the nurse.	8	True	True	1		This is	that	; by contrast, 	False	54
This is the baby that loved the nurse; in short, the baby loved the nurse.	8	True	True	1		This is	that	; in short, 	True	51
This is the baby that loved the nurse; by contrast, the baby loved the nurse.	8	True	True	1		This is	that	; by contrast, 	False	52
This is the baby that loved the nurse; in short, the baby loved the nurse.	8	True	True	1		This is	that	; in short, 	True	49
This is the baby that loved the nurse; by contrast, the nurse loved the baby.	8	False	True	1		This is	that	; by contrast, 	False	52
This is the baby that loved the nurse; by contrast, the nurse loved the baby.	8	False	True	1		This is	that	; by contrast, 	False	52
This is the baby that loved the nurse; in short, the nurse loved the baby.	8	False	True	1		This is	that	; in short, 	True	49
This is the baby that loved the nurse; in short, the nurse loved the baby.	8	False	True	1		This is	that	; in short, 	True	49
This is the baby that loved the nurse; by contrast, the nurse loved the baby.	8	False	True	1		This is	that	; by contrast, 	False	50
This is the baby that loved the nurse; in short, the nurse loved the baby.	8	False	True	1		This is	that	; in short, 	True	47
This is the baby that loved the nurse; by contrast, the nurse loved the baby.	8	False	True	1		This is	that	; by contrast, 	False	52
This is the baby that loved the nurse; in short, the nurse loved the baby.	8	False	True	1		This is	that	; in short, 	True	49
This is the baby that loved the nurse; by contrast, the nurse loved the baby.	8	False	True	1		This is	that	; by contrast, 	False	54
This is the baby that loved the nurse; in short, the nurse loved the baby.	8	False	True	1		This is	that	; in short, 	True	51
This is the baby that loved the nurse; by contrast, the nurse loved the baby.	8	False	True	1		This is	that	; by contrast, 	False	52
This is the baby that loved the nurse; in short, the nurse loved the baby.	8	False	True	1		This is	that	; in short, 	True	49
This is the nurse that loved the baby; by contrast, the nurse loved the baby.	8	True	True	1		This is	that	; by contrast, 	False	52
This is the nurse that loved the baby; by contrast, the nurse loved the baby.	8	True	True	1		This is	that	; by contrast, 	False	52
This is the nurse that loved the baby; in short, the nurse loved the baby.	8	True	True	1		This is	that	; in short, 	True	49
This is the nurse that loved the baby; in short, the nurse loved the baby.	8	True	True	1		This is	that	; in short, 	True	49
This is the nurse that loved the baby; by contrast, the nurse loved the baby.	8	True	True	1		This is	that	; by contrast, 	False	50
This is the nurse that loved the baby; in short, the nurse loved the baby.	8	True	True	1		This is	that	; in short, 	True	47
This is the nurse that loved the baby; by contrast, the nurse loved the baby.	8	True	True	1		This is	that	; by contrast, 	False	52
This is the nurse that loved the baby; in short, the nurse loved the baby.	8	True	True	1		This is	that	; in short, 	True	49
This is the nurse that loved the baby; by contrast, the nurse loved the baby.	8	True	True	1		This is	that	; by contrast, 	False	54
This is the nurse that loved the baby; in short, the nurse loved the baby.	8	True	True	1		This is	that	; in short, 	True	51
This is the nurse that loved the baby; by contrast, the nurse loved the baby.	8	True	True	1		This is	that	; by contrast, 	False	52
This is the nurse that loved the baby; in short, the nurse loved the baby.	8	True	True	1		This is	that	; in short, 	True	49
This is the nurse that loved the baby; by contrast, the baby loved the nurse.	8	False	True	1		This is	that	; by contrast, 	False	52
This is the nurse that loved the baby; by contrast, the baby loved the nurse.	8	False	True	1		This is	that	; by contrast, 	False	52
This is the nurse that loved the baby; in short, the baby loved the nurse.	8	False	True	1		This is	that	; in short, 	True	49
This is the nurse that loved the baby; in short, the baby loved the nurse.	8	False	True	1		This is	that	; in short, 	True	49
This is the nurse that loved the baby; by contrast, the baby loved the nurse.	8	False	True	1		This is	that	; by contrast, 	False	50
This is the nurse that loved the baby; in short, the baby loved the nurse.	8	False	True	1		This is	that	; in short, 	True	47
This is the nurse that loved the baby; by contrast, the baby loved the nurse.	8	False	True	1		This is	that	; by contrast, 	False	52
This is the nurse that loved the baby; in short, the baby loved the nurse.	8	False	True	1		This is	that	; in short, 	True	49
This is the nurse that loved the baby; by contrast, the baby loved the nurse.	8	False	True	1		This is	that	; by contrast, 	False	54
This is the nurse that loved the baby; in short, the baby loved the nurse.	8	False	True	1		This is	that	; in short, 	True	51
This is the nurse that loved the baby; by contrast, the baby loved the nurse.	8	False	True	1		This is	that	; by contrast, 	False	52
This is the nurse that loved the baby; in short, the baby loved the nurse.	8	False	True	1		This is	that	; in short, 	True	49
This is the virus that stopped the antibodies; by contrast, the virus stopped the antibodies.	9	True	True	1		This is	that	; by contrast, 	False	60
This is the virus that stopped the antibodies; by contrast, the virus stopped the antibodies.	9	True	True	1		This is	that	; by contrast, 	False	60
This is the virus that stopped the antibodies; in short, the virus stopped the antibodies.	9	True	True	1		This is	that	; in short, 	True	57
This is the virus that stopped the antibodies; in short, the virus stopped the antibodies.	9	True	True	1		This is	that	; in short, 	True	57
This is the virus that stopped the antibodies; by contrast, the virus stopped the antibodies.	9	True	True	1		This is	that	; by contrast, 	False	58
This is the virus that stopped the antibodies; in short, the virus stopped the antibodies.	9	True	True	1		This is	that	; in short, 	True	55
This is the virus that stopped the antibodies; by contrast, the virus stopped the antibodies.	9	True	True	1		This is	that	; by contrast, 	False	60
This is the virus that stopped the antibodies; in short, the virus stopped the antibodies.	9	True	True	1		This is	that	; in short, 	True	57
This is the virus that stopped the antibodies; by contrast, the virus stopped the antibodies.	9	True	True	1		This is	that	; by contrast, 	False	62
This is the virus that stopped the antibodies; in short, the virus stopped the antibodies.	9	True	True	1		This is	that	; in short, 	True	59
This is the virus that stopped the antibodies; by contrast, the virus stopped the antibodies.	9	True	True	1		This is	that	; by contrast, 	False	60
This is the virus that stopped the antibodies; in short, the virus stopped the antibodies.	9	True	True	1		This is	that	; in short, 	True	57
This is the virus that stopped the antibodies; by contrast, the antibodies stopped the virus.	9	False	True	1		This is	that	; by contrast, 	False	60
This is the virus that stopped the antibodies; by contrast, the antibodies stopped the virus.	9	False	True	1		This is	that	; by contrast, 	False	60
This is the virus that stopped the antibodies; in short, the antibodies stopped the virus.	9	False	True	1		This is	that	; in short, 	True	57
This is the virus that stopped the antibodies; in short, the antibodies stopped the virus.	9	False	True	1		This is	that	; in short, 	True	57
This is the virus that stopped the antibodies; by contrast, the antibodies stopped the virus.	9	False	True	1		This is	that	; by contrast, 	False	58
This is the virus that stopped the antibodies; in short, the antibodies stopped the virus.	9	False	True	1		This is	that	; in short, 	True	55
This is the virus that stopped the antibodies; by contrast, the antibodies stopped the virus.	9	False	True	1		This is	that	; by contrast, 	False	60
This is the virus that stopped the antibodies; in short, the antibodies stopped the virus.	9	False	True	1		This is	that	; in short, 	True	57
This is the virus that stopped the antibodies; by contrast, the antibodies stopped the virus.	9	False	True	1		This is	that	; by contrast, 	False	62
This is the virus that stopped the antibodies; in short, the antibodies stopped the virus.	9	False	True	1		This is	that	; in short, 	True	59
This is the virus that stopped the antibodies; by contrast, the antibodies stopped the virus.	9	False	True	1		This is	that	; by contrast, 	False	60
This is the virus that stopped the antibodies; in short, the antibodies stopped the virus.	9	False	True	1		This is	that	; in short, 	True	57
This is the antibodies that stopped the virus; by contrast, the antibodies stopped the virus.	9	True	True	1		This is	that	; by contrast, 	False	60
This is the antibodies that stopped the virus; by contrast, the antibodies stopped the virus.	9	True	True	1		This is	that	; by contrast, 	False	60
This is the antibodies that stopped the virus; in short, the antibodies stopped the virus.	9	True	True	1		This is	that	; in short, 	True	57
This is the antibodies that stopped the virus; in short, the antibodies stopped the virus.	9	True	True	1		This is	that	; in short, 	True	57
This is the antibodies that stopped the virus; by contrast, the antibodies stopped the virus.	9	True	True	1		This is	that	; by contrast, 	False	58
This is the antibodies that stopped the virus; in short, the antibodies stopped the virus.	9	True	True	1		This is	that	; in short, 	True	55
This is the antibodies that stopped the virus; by contrast, the antibodies stopped the virus.	9	True	True	1		This is	that	; by contrast, 	False	60
This is the antibodies that stopped the virus; in short, the antibodies stopped the virus.	9	True	True	1		This is	that	; in short, 	True	57
This is the antibodies that stopped the virus; by contrast, the antibodies stopped the virus.	9	True	True	1		This is	that	; by contrast, 	False	62
This is the antibodies that stopped the virus; in short, the antibodies stopped the virus.	9	True	True	1		This is	that	; in short, 	True	59
This is the antibodies that stopped the virus; by contrast, the antibodies stopped the virus.	9	True	True	1		This is	that	; by contrast, 	False	60
This is the antibodies that stopped the virus; in short, the antibodies stopped the virus.	9	True	True	1		This is	that	; in short, 	True	57
This is the antibodies that stopped the virus; by contrast, the virus stopped the antibodies.	9	False	True	1		This is	that	; by contrast, 	False	60
This is the antibodies that stopped the virus; by contrast, the virus stopped the antibodies.	9	False	True	1		This is	that	; by contrast, 	False	60
This is the antibodies that stopped the virus; in short, the virus stopped the antibodies.	9	False	True	1		This is	that	; in short, 	True	57
This is the antibodies that stopped the virus; in short, the virus stopped the antibodies.	9	False	True	1		This is	that	; in short, 	True	57
This is the antibodies that stopped the virus; by contrast, the virus stopped the antibodies.	9	False	True	1		This is	that	; by contrast, 	False	58
This is the antibodies that stopped the virus; in short, the virus stopped the antibodies.	9	False	True	1		This is	that	; in short, 	True	55
This is the antibodies that stopped the virus; by contrast, the virus stopped the antibodies.	9	False	True	1		This is	that	; by contrast, 	False	60
This is the antibodies that stopped the virus; in short, the virus stopped the antibodies.	9	False	True	1		This is	that	; in short, 	True	57
This is the antibodies that stopped the virus; by contrast, the virus stopped the antibodies.	9	False	True	1		This is	that	; by contrast, 	False	62
This is the antibodies that stopped the virus; in short, the virus stopped the antibodies.	9	False	True	1		This is	that	; in short, 	True	59
This is the antibodies that stopped the virus; by contrast, the virus stopped the antibodies.	9	False	True	1		This is	that	; by contrast, 	False	60
This is the antibodies that stopped the virus; in short, the virus stopped the antibodies.	9	False	True	1		This is	that	; in short, 	True	57
This is the chef that squeezed the octopus; by contrast, the chef squeezed the octopus.	10	True	True	1		This is	that	; by contrast, 	False	57
This is the chef that squeezed the octopus; by contrast, the chef squeezed the octopus.	10	True	True	1		This is	that	; by contrast, 	False	57
This is the chef that squeezed the octopus; in short, the chef squeezed the octopus.	10	True	True	1		This is	that	; in short, 	True	54
This is the chef that squeezed the octopus; in short, the chef squeezed the octopus.	10	True	True	1		This is	that	; in short, 	True	54
This is the chef that squeezed the octopus; by contrast, the chef squeezed the octopus.	10	True	True	1		This is	that	; by contrast, 	False	55
This is the chef that squeezed the octopus; in short, the chef squeezed the octopus.	10	True	True	1		This is	that	; in short, 	True	52
This is the chef that squeezed the octopus; by contrast, the chef squeezed the octopus.	10	True	True	1		This is	that	; by contrast, 	False	57
This is the chef that squeezed the octopus; in short, the chef squeezed the octopus.	10	True	True	1		This is	that	; in short, 	True	54
This is the chef that squeezed the octopus; by contrast, the chef squeezed the octopus.	10	True	True	1		This is	that	; by contrast, 	False	59
This is the chef that squeezed the octopus; in short, the chef squeezed the octopus.	10	True	True	1		This is	that	; in short, 	True	56
This is the chef that squeezed the octopus; by contrast, the chef squeezed the octopus.	10	True	True	1		This is	that	; by contrast, 	False	57
This is the chef that squeezed the octopus; in short, the chef squeezed the octopus.	10	True	True	1		This is	that	; in short, 	True	54
This is the chef that squeezed the octopus; by contrast, the octopus squeezed the chef.	10	False	True	1		This is	that	; by contrast, 	False	57
This is the chef that squeezed the octopus; by contrast, the octopus squeezed the chef.	10	False	True	1		This is	that	; by contrast, 	False	57
This is the chef that squeezed the octopus; in short, the octopus squeezed the chef.	10	False	True	1		This is	that	; in short, 	True	54
This is the chef that squeezed the octopus; in short, the octopus squeezed the chef.	10	False	True	1		This is	that	; in short, 	True	54
This is the chef that squeezed the octopus; by contrast, the octopus squeezed the chef.	10	False	True	1		This is	that	; by contrast, 	False	55
This is the chef that squeezed the octopus; in short, the octopus squeezed the chef.	10	False	True	1		This is	that	; in short, 	True	52
This is the chef that squeezed the octopus; by contrast, the octopus squeezed the chef.	10	False	True	1		This is	that	; by contrast, 	False	57
This is the chef that squeezed the octopus; in short, the octopus squeezed the chef.	10	False	True	1		This is	that	; in short, 	True	54
This is the chef that squeezed the octopus; by contrast, the octopus squeezed the chef.	10	False	True	1		This is	that	; by contrast, 	False	59
This is the chef that squeezed the octopus; in short, the octopus squeezed the chef.	10	False	True	1		This is	that	; in short, 	True	56
This is the chef that squeezed the octopus; by contrast, the octopus squeezed the chef.	10	False	True	1		This is	that	; by contrast, 	False	57
This is the chef that squeezed the octopus; in short, the octopus squeezed the chef.	10	False	True	1		This is	that	; in short, 	True	54
This is the octopus that squeezed the chef; by contrast, the octopus squeezed the chef.	10	True	True	1		This is	that	; by contrast, 	False	57
This is the octopus that squeezed the chef; by contrast, the octopus squeezed the chef.	10	True	True	1		This is	that	; by contrast, 	False	57
This is the octopus that squeezed the chef; in short, the octopus squeezed the chef.	10	True	True	1		This is	that	; in short, 	True	54
This is the octopus that squeezed the chef; in short, the octopus squeezed the chef.	10	True	True	1		This is	that	; in short, 	True	54
This is the octopus that squeezed the chef; by contrast, the octopus squeezed the chef.	10	True	True	1		This is	that	; by contrast, 	False	55
This is the octopus that squeezed the chef; in short, the octopus squeezed the chef.	10	True	True	1		This is	that	; in short, 	True	52
This is the octopus that squeezed the chef; by contrast, the octopus squeezed the chef.	10	True	True	1		This is	that	; by contrast, 	False	57
This is the octopus that squeezed the chef; in short, the octopus squeezed the chef.	10	True	True	1		This is	that	; in short, 	True	54
This is the octopus that squeezed the chef; by contrast, the octopus squeezed the chef.	10	True	True	1		This is	that	; by contrast, 	False	59
This is the octopus that squeezed the chef; in short, the octopus squeezed the chef.	10	True	True	1		This is	that	; in short, 	True	56
This is the octopus that squeezed the chef; by contrast, the octopus squeezed the chef.	10	True	True	1		This is	that	; by contrast, 	False	57
This is the octopus that squeezed the chef; in short, the octopus squeezed the chef.	10	True	True	1		This is	that	; in short, 	True	54
This is the octopus that squeezed the chef; by contrast, the chef squeezed the octopus.	10	False	True	1		This is	that	; by contrast, 	False	57
This is the octopus that squeezed the chef; by contrast, the chef squeezed the octopus.	10	False	True	1		This is	that	; by contrast, 	False	57
This is the octopus that squeezed the chef; in short, the chef squeezed the octopus.	10	False	True	1		This is	that	; in short, 	True	54
This is the octopus that squeezed the chef; in short, the chef squeezed the octopus.	10	False	True	1		This is	that	; in short, 	True	54
