inference	item	correct	crossing	subform.id
The principal expelled the student and frowned{Conn}the student expelled the principal.	23	False	False	2
The student expelled the principal and frowned{Conn}the student expelled the principal.	23	True	True	1
The student expelled the principal and frowned{Conn}the student frowned.	23	True	False	2
The student expelled the principal and frowned{Conn}the principal expelled the student.	23	False	True	1
The student expelled the principal and frowned{Conn}the principal expelled the student.	23	False	False	2
The river joined the sea and swelled{Conn}the river joined the sea.	24	True	True	1
The river joined the sea and swelled{Conn}the river swelled.	24	True	False	2
The river joined the sea and swelled{Conn}the sea joined the river.	24	False	True	1
The river joined the sea and swelled{Conn}the sea swelled.	24	False	False	2
The sea joined the river and swelled{Conn}the sea joined the river.	24	True	True	1
The sea joined the river and swelled{Conn}the sea swelled.	24	True	False	2
The sea joined the river and swelled{Conn}the river joined the sea.	24	False	True	1
The sea joined the river and swelled{Conn}the river swelled.	24	False	False	2
The river joined the sea and shimmered{Conn}the river joined the sea.	24	True	True	1
The river joined the sea and shimmered{Conn}the river shimmered.	24	True	False	2
The river joined the sea and shimmered{Conn}the sea joined the river.	24	False	True	1
The river joined the sea and shimmered{Conn}the sea joined the river.	24	False	False	2
The sea joined the river and shimmered{Conn}the sea joined the river.	24	True	True	1
The sea joined the river and shimmered{Conn}the sea shimmered.	24	True	False	2
The sea joined the river and shimmered{Conn}the river joined the sea.	24	False	True	1
The sea joined the river and shimmered{Conn}the river joined the sea.	24	False	False	2
