inference	item	correct	crossing	subform.id	{Prep}	{E/D}	{Comp}	{Conn}	connective.summ	surprisal.idx
This is the beaurocrat that the President noticed; by contrast, the President noticed the beaurocrat.	5	True	False	1		This is	that	; by contrast, 	False	64
This is the beaurocrat that the President noticed; by contrast, the President noticed the beaurocrat.	5	True	False	1		This is	that	; by contrast, 	False	64
This is the beaurocrat that the President noticed; in short, the President noticed the beaurocrat.	5	True	False	1		This is	that	; in short, 	True	61
This is the beaurocrat that the President noticed; in short, the President noticed the beaurocrat.	5	True	False	1		This is	that	; in short, 	True	61
This is the beaurocrat that the President noticed; by contrast, the President noticed the beaurocrat.	5	True	False	1		This is	that	; by contrast, 	False	62
This is the beaurocrat that the President noticed; in short, the President noticed the beaurocrat.	5	True	False	1		This is	that	; in short, 	True	59
This is the beaurocrat that the President noticed; by contrast, the President noticed the beaurocrat.	5	True	False	1		This is	that	; by contrast, 	False	64
This is the beaurocrat that the President noticed; in short, the President noticed the beaurocrat.	5	True	False	1		This is	that	; in short, 	True	61
This is the beaurocrat that the President noticed; by contrast, the President noticed the beaurocrat.	5	True	False	1		This is	that	; by contrast, 	False	66
This is the beaurocrat that the President noticed; in short, the President noticed the beaurocrat.	5	True	False	1		This is	that	; in short, 	True	63
This is the beaurocrat that the President noticed; by contrast, the President noticed the beaurocrat.	5	True	False	1		This is	that	; by contrast, 	False	64
This is the beaurocrat that the President noticed; in short, the President noticed the beaurocrat.	5	True	False	1		This is	that	; in short, 	True	61
This is the beaurocrat that the President noticed; by contrast, the beaurocrat noticed the President.	5	False	False	1		This is	that	; by contrast, 	False	64
This is the beaurocrat that the President noticed; by contrast, the beaurocrat noticed the President.	5	False	False	1		This is	that	; by contrast, 	False	64
This is the beaurocrat that the President noticed; in short, the beaurocrat noticed the President.	5	False	False	1		This is	that	; in short, 	True	61
This is the beaurocrat that the President noticed; in short, the beaurocrat noticed the President.	5	False	False	1		This is	that	; in short, 	True	61
This is the beaurocrat that the President noticed; by contrast, the beaurocrat noticed the President.	5	False	False	1		This is	that	; by contrast, 	False	62
This is the beaurocrat that the President noticed; in short, the beaurocrat noticed the President.	5	False	False	1		This is	that	; in short, 	True	59
This is the beaurocrat that the President noticed; by contrast, the beaurocrat noticed the President.	5	False	False	1		This is	that	; by contrast, 	False	64
This is the beaurocrat that the President noticed; in short, the beaurocrat noticed the President.	5	False	False	1		This is	that	; in short, 	True	61
This is the beaurocrat that the President noticed; by contrast, the beaurocrat noticed the President.	5	False	False	1		This is	that	; by contrast, 	False	66
This is the beaurocrat that the President noticed; in short, the beaurocrat noticed the President.	5	False	False	1		This is	that	; in short, 	True	63
This is the beaurocrat that the President noticed; by contrast, the beaurocrat noticed the President.	5	False	False	1		This is	that	; by contrast, 	False	64
This is the beaurocrat that the President noticed; in short, the beaurocrat noticed the President.	5	False	False	1		This is	that	; in short, 	True	61
This is the bride that the priest slapped; by contrast, the priest slapped the bride.	6	True	False	1		This is	that	; by contrast, 	False	56
This is the bride that the priest slapped; by contrast, the priest slapped the bride.	6	True	False	1		This is	that	; by contrast, 	False	56
This is the bride that the priest slapped; in short, the priest slapped the bride.	6	True	False	1		This is	that	; in short, 	True	53
This is the bride that the priest slapped; in short, the priest slapped the bride.	6	True	False	1		This is	that	; in short, 	True	53
This is the bride that the priest slapped; by contrast, the priest slapped the bride.	6	True	False	1		This is	that	; by contrast, 	False	54
This is the bride that the priest slapped; in short, the priest slapped the bride.	6	True	False	1		This is	that	; in short, 	True	51
This is the bride that the priest slapped; by contrast, the priest slapped the bride.	6	True	False	1		This is	that	; by contrast, 	False	56
This is the bride that the priest slapped; in short, the priest slapped the bride.	6	True	False	1		This is	that	; in short, 	True	53
This is the bride that the priest slapped; by contrast, the priest slapped the bride.	6	True	False	1		This is	that	; by contrast, 	False	58
This is the bride that the priest slapped; in short, the priest slapped the bride.	6	True	False	1		This is	that	; in short, 	True	55
This is the bride that the priest slapped; by contrast, the priest slapped the bride.	6	True	False	1		This is	that	; by contrast, 	False	56
This is the bride that the priest slapped; in short, the priest slapped the bride.	6	True	False	1		This is	that	; in short, 	True	53
This is the bride that the priest slapped; by contrast, the bride slapped the priest.	6	False	False	1		This is	that	; by contrast, 	False	56
This is the bride that the priest slapped; by contrast, the bride slapped the priest.	6	False	False	1		This is	that	; by contrast, 	False	56
This is the bride that the priest slapped; in short, the bride slapped the priest.	6	False	False	1		This is	that	; in short, 	True	53
This is the bride that the priest slapped; in short, the bride slapped the priest.	6	False	False	1		This is	that	; in short, 	True	53
This is the bride that the priest slapped; by contrast, the bride slapped the priest.	6	False	False	1		This is	that	; by contrast, 	False	54
This is the bride that the priest slapped; in short, the bride slapped the priest.	6	False	False	1		This is	that	; in short, 	True	51
This is the bride that the priest slapped; by contrast, the bride slapped the priest.	6	False	False	1		This is	that	; by contrast, 	False	56
This is the bride that the priest slapped; in short, the bride slapped the priest.	6	False	False	1		This is	that	; in short, 	True	53
This is the bride that the priest slapped; by contrast, the bride slapped the priest.	6	False	False	1		This is	that	; by contrast, 	False	58
This is the bride that the priest slapped; in short, the bride slapped the priest.	6	False	False	1		This is	that	; in short, 	True	55
This is the bride that the priest slapped; by contrast, the bride slapped the priest.	6	False	False	1		This is	that	; by contrast, 	False	56
This is the bride that the priest slapped; in short, the bride slapped the priest.	6	False	False	1		This is	that	; in short, 	True	53
This is the priest that the bride slapped; by contrast, the bride slapped the priest.	6	True	False	1		This is	that	; by contrast, 	False	56
This is the priest that the bride slapped; by contrast, the bride slapped the priest.	6	True	False	1		This is	that	; by contrast, 	False	56
This is the priest that the bride slapped; in short, the bride slapped the priest.	6	True	False	1		This is	that	; in short, 	True	53
This is the priest that the bride slapped; in short, the bride slapped the priest.	6	True	False	1		This is	that	; in short, 	True	53
This is the priest that the bride slapped; by contrast, the bride slapped the priest.	6	True	False	1		This is	that	; by contrast, 	False	54
This is the priest that the bride slapped; in short, the bride slapped the priest.	6	True	False	1		This is	that	; in short, 	True	51
This is the priest that the bride slapped; by contrast, the bride slapped the priest.	6	True	False	1		This is	that	; by contrast, 	False	56
This is the priest that the bride slapped; in short, the bride slapped the priest.	6	True	False	1		This is	that	; in short, 	True	53
This is the priest that the bride slapped; by contrast, the bride slapped the priest.	6	True	False	1		This is	that	; by contrast, 	False	58
This is the priest that the bride slapped; in short, the bride slapped the priest.	6	True	False	1		This is	that	; in short, 	True	55
This is the priest that the bride slapped; by contrast, the bride slapped the priest.	6	True	False	1		This is	that	; by contrast, 	False	56
This is the priest that the bride slapped; in short, the bride slapped the priest.	6	True	False	1		This is	that	; in short, 	True	53
This is the priest that the bride slapped; by contrast, the priest slapped the bride.	6	False	False	1		This is	that	; by contrast, 	False	56
This is the priest that the bride slapped; by contrast, the priest slapped the bride.	6	False	False	1		This is	that	; by contrast, 	False	56
This is the priest that the bride slapped; in short, the priest slapped the bride.	6	False	False	1		This is	that	; in short, 	True	53
This is the priest that the bride slapped; in short, the priest slapped the bride.	6	False	False	1		This is	that	; in short, 	True	53
This is the priest that the bride slapped; by contrast, the priest slapped the bride.	6	False	False	1		This is	that	; by contrast, 	False	54
This is the priest that the bride slapped; in short, the priest slapped the bride.	6	False	False	1		This is	that	; in short, 	True	51
This is the priest that the bride slapped; by contrast, the priest slapped the bride.	6	False	False	1		This is	that	; by contrast, 	False	56
This is the priest that the bride slapped; in short, the priest slapped the bride.	6	False	False	1		This is	that	; in short, 	True	53
This is the priest that the bride slapped; by contrast, the priest slapped the bride.	6	False	False	1		This is	that	; by contrast, 	False	58
This is the priest that the bride slapped; in short, the priest slapped the bride.	6	False	False	1		This is	that	; in short, 	True	55
This is the priest that the bride slapped; by contrast, the priest slapped the bride.	6	False	False	1		This is	that	; by contrast, 	False	56
This is the priest that the bride slapped; in short, the priest slapped the bride.	6	False	False	1		This is	that	; in short, 	True	53
This is the bee that the flower appreciated; by contrast, the flower appreciated the bee.	7	True	False	1		This is	that	; by contrast, 	False	58
This is the bee that the flower appreciated; by contrast, the flower appreciated the bee.	7	True	False	1		This is	that	; by contrast, 	False	58
This is the bee that the flower appreciated; in short, the flower appreciated the bee.	7	True	False	1		This is	that	; in short, 	True	55
This is the bee that the flower appreciated; in short, the flower appreciated the bee.	7	True	False	1		This is	that	; in short, 	True	55
This is the bee that the flower appreciated; by contrast, the flower appreciated the bee.	7	True	False	1		This is	that	; by contrast, 	False	56
This is the bee that the flower appreciated; in short, the flower appreciated the bee.	7	True	False	1		This is	that	; in short, 	True	53
This is the bee that the flower appreciated; by contrast, the flower appreciated the bee.	7	True	False	1		This is	that	; by contrast, 	False	58
This is the bee that the flower appreciated; in short, the flower appreciated the bee.	7	True	False	1		This is	that	; in short, 	True	55
This is the bee that the flower appreciated; by contrast, the flower appreciated the bee.	7	True	False	1		This is	that	; by contrast, 	False	60
This is the bee that the flower appreciated; in short, the flower appreciated the bee.	7	True	False	1		This is	that	; in short, 	True	57
This is the bee that the flower appreciated; by contrast, the flower appreciated the bee.	7	True	False	1		This is	that	; by contrast, 	False	58
This is the bee that the flower appreciated; in short, the flower appreciated the bee.	7	True	False	1		This is	that	; in short, 	True	55
This is the bee that the flower appreciated; by contrast, the bee appreciated the flower.	7	False	False	1		This is	that	; by contrast, 	False	58
This is the bee that the flower appreciated; by contrast, the bee appreciated the flower.	7	False	False	1		This is	that	; by contrast, 	False	58
This is the bee that the flower appreciated; in short, the bee appreciated the flower.	7	False	False	1		This is	that	; in short, 	True	55
This is the bee that the flower appreciated; in short, the bee appreciated the flower.	7	False	False	1		This is	that	; in short, 	True	55
This is the bee that the flower appreciated; by contrast, the bee appreciated the flower.	7	False	False	1		This is	that	; by contrast, 	False	56
This is the bee that the flower appreciated; in short, the bee appreciated the flower.	7	False	False	1		This is	that	; in short, 	True	53
This is the bee that the flower appreciated; by contrast, the bee appreciated the flower.	7	False	False	1		This is	that	; by contrast, 	False	58
This is the bee that the flower appreciated; in short, the bee appreciated the flower.	7	False	False	1		This is	that	; in short, 	True	55
This is the bee that the flower appreciated; by contrast, the bee appreciated the flower.	7	False	False	1		This is	that	; by contrast, 	False	60
This is the bee that the flower appreciated; in short, the bee appreciated the flower.	7	False	False	1		This is	that	; in short, 	True	57
This is the bee that the flower appreciated; by contrast, the bee appreciated the flower.	7	False	False	1		This is	that	; by contrast, 	False	58
This is the bee that the flower appreciated; in short, the bee appreciated the flower.	7	False	False	1		This is	that	; in short, 	True	55
This is the flower that the bee appreciated; by contrast, the bee appreciated the flower.	7	True	False	1		This is	that	; by contrast, 	False	58
This is the flower that the bee appreciated; by contrast, the bee appreciated the flower.	7	True	False	1		This is	that	; by contrast, 	False	58
This is the flower that the bee appreciated; in short, the bee appreciated the flower.	7	True	False	1		This is	that	; in short, 	True	55
This is the flower that the bee appreciated; in short, the bee appreciated the flower.	7	True	False	1		This is	that	; in short, 	True	55
This is the flower that the bee appreciated; by contrast, the bee appreciated the flower.	7	True	False	1		This is	that	; by contrast, 	False	56
This is the flower that the bee appreciated; in short, the bee appreciated the flower.	7	True	False	1		This is	that	; in short, 	True	53
This is the flower that the bee appreciated; by contrast, the bee appreciated the flower.	7	True	False	1		This is	that	; by contrast, 	False	58
This is the flower that the bee appreciated; in short, the bee appreciated the flower.	7	True	False	1		This is	that	; in short, 	True	55
This is the flower that the bee appreciated; by contrast, the bee appreciated the flower.	7	True	False	1		This is	that	; by contrast, 	False	60
This is the flower that the bee appreciated; in short, the bee appreciated the flower.	7	True	False	1		This is	that	; in short, 	True	57
This is the flower that the bee appreciated; by contrast, the bee appreciated the flower.	7	True	False	1		This is	that	; by contrast, 	False	58
This is the flower that the bee appreciated; in short, the bee appreciated the flower.	7	True	False	1		This is	that	; in short, 	True	55
This is the flower that the bee appreciated; by contrast, the flower appreciated the bee.	7	False	False	1		This is	that	; by contrast, 	False	58
This is the flower that the bee appreciated; by contrast, the flower appreciated the bee.	7	False	False	1		This is	that	; by contrast, 	False	58
This is the flower that the bee appreciated; in short, the flower appreciated the bee.	7	False	False	1		This is	that	; in short, 	True	55
This is the flower that the bee appreciated; in short, the flower appreciated the bee.	7	False	False	1		This is	that	; in short, 	True	55
This is the flower that the bee appreciated; by contrast, the flower appreciated the bee.	7	False	False	1		This is	that	; by contrast, 	False	56
This is the flower that the bee appreciated; in short, the flower appreciated the bee.	7	False	False	1		This is	that	; in short, 	True	53
This is the flower that the bee appreciated; by contrast, the flower appreciated the bee.	7	False	False	1		This is	that	; by contrast, 	False	58
This is the flower that the bee appreciated; in short, the flower appreciated the bee.	7	False	False	1		This is	that	; in short, 	True	55
This is the flower that the bee appreciated; by contrast, the flower appreciated the bee.	7	False	False	1		This is	that	; by contrast, 	False	60
This is the flower that the bee appreciated; in short, the flower appreciated the bee.	7	False	False	1		This is	that	; in short, 	True	57
This is the flower that the bee appreciated; by contrast, the flower appreciated the bee.	7	False	False	1		This is	that	; by contrast, 	False	58
This is the flower that the bee appreciated; in short, the flower appreciated the bee.	7	False	False	1		This is	that	; in short, 	True	55
This is the baby that the nurse loved; by contrast, the nurse loved the baby.	8	True	False	1		This is	that	; by contrast, 	False	52
This is the baby that the nurse loved; by contrast, the nurse loved the baby.	8	True	False	1		This is	that	; by contrast, 	False	52
This is the baby that the nurse loved; in short, the nurse loved the baby.	8	True	False	1		This is	that	; in short, 	True	49
This is the baby that the nurse loved; in short, the nurse loved the baby.	8	True	False	1		This is	that	; in short, 	True	49
This is the baby that the nurse loved; by contrast, the nurse loved the baby.	8	True	False	1		This is	that	; by contrast, 	False	50
This is the baby that the nurse loved; in short, the nurse loved the baby.	8	True	False	1		This is	that	; in short, 	True	47
This is the baby that the nurse loved; by contrast, the nurse loved the baby.	8	True	False	1		This is	that	; by contrast, 	False	52
This is the baby that the nurse loved; in short, the nurse loved the baby.	8	True	False	1		This is	that	; in short, 	True	49
This is the baby that the nurse loved; by contrast, the nurse loved the baby.	8	True	False	1		This is	that	; by contrast, 	False	54
This is the baby that the nurse loved; in short, the nurse loved the baby.	8	True	False	1		This is	that	; in short, 	True	51
This is the baby that the nurse loved; by contrast, the nurse loved the baby.	8	True	False	1		This is	that	; by contrast, 	False	52
This is the baby that the nurse loved; in short, the nurse loved the baby.	8	True	False	1		This is	that	; in short, 	True	49
This is the baby that the nurse loved; by contrast, the baby loved the nurse.	8	False	False	1		This is	that	; by contrast, 	False	52
This is the baby that the nurse loved; by contrast, the baby loved the nurse.	8	False	False	1		This is	that	; by contrast, 	False	52
This is the baby that the nurse loved; in short, the baby loved the nurse.	8	False	False	1		This is	that	; in short, 	True	49
This is the baby that the nurse loved; in short, the baby loved the nurse.	8	False	False	1		This is	that	; in short, 	True	49
This is the baby that the nurse loved; by contrast, the baby loved the nurse.	8	False	False	1		This is	that	; by contrast, 	False	50
This is the baby that the nurse loved; in short, the baby loved the nurse.	8	False	False	1		This is	that	; in short, 	True	47
This is the baby that the nurse loved; by contrast, the baby loved the nurse.	8	False	False	1		This is	that	; by contrast, 	False	52
This is the baby that the nurse loved; in short, the baby loved the nurse.	8	False	False	1		This is	that	; in short, 	True	49
This is the baby that the nurse loved; by contrast, the baby loved the nurse.	8	False	False	1		This is	that	; by contrast, 	False	54
This is the baby that the nurse loved; in short, the baby loved the nurse.	8	False	False	1		This is	that	; in short, 	True	51
This is the baby that the nurse loved; by contrast, the baby loved the nurse.	8	False	False	1		This is	that	; by contrast, 	False	52
This is the baby that the nurse loved; in short, the baby loved the nurse.	8	False	False	1		This is	that	; in short, 	True	49
This is the nurse that the baby loved; by contrast, the baby loved the nurse.	8	True	False	1		This is	that	; by contrast, 	False	52
This is the nurse that the baby loved; by contrast, the baby loved the nurse.	8	True	False	1		This is	that	; by contrast, 	False	52
This is the nurse that the baby loved; in short, the baby loved the nurse.	8	True	False	1		This is	that	; in short, 	True	49
This is the nurse that the baby loved; in short, the baby loved the nurse.	8	True	False	1		This is	that	; in short, 	True	49
This is the nurse that the baby loved; by contrast, the baby loved the nurse.	8	True	False	1		This is	that	; by contrast, 	False	50
This is the nurse that the baby loved; in short, the baby loved the nurse.	8	True	False	1		This is	that	; in short, 	True	47
This is the nurse that the baby loved; by contrast, the baby loved the nurse.	8	True	False	1		This is	that	; by contrast, 	False	52
This is the nurse that the baby loved; in short, the baby loved the nurse.	8	True	False	1		This is	that	; in short, 	True	49
This is the nurse that the baby loved; by contrast, the baby loved the nurse.	8	True	False	1		This is	that	; by contrast, 	False	54
This is the nurse that the baby loved; in short, the baby loved the nurse.	8	True	False	1		This is	that	; in short, 	True	51
This is the nurse that the baby loved; by contrast, the baby loved the nurse.	8	True	False	1		This is	that	; by contrast, 	False	52
This is the nurse that the baby loved; in short, the baby loved the nurse.	8	True	False	1		This is	that	; in short, 	True	49
This is the nurse that the baby loved; by contrast, the nurse loved the baby.	8	False	False	1		This is	that	; by contrast, 	False	52
This is the nurse that the baby loved; by contrast, the nurse loved the baby.	8	False	False	1		This is	that	; by contrast, 	False	52
This is the nurse that the baby loved; in short, the nurse loved the baby.	8	False	False	1		This is	that	; in short, 	True	49
This is the nurse that the baby loved; in short, the nurse loved the baby.	8	False	False	1		This is	that	; in short, 	True	49
This is the nurse that the baby loved; by contrast, the nurse loved the baby.	8	False	False	1		This is	that	; by contrast, 	False	50
This is the nurse that the baby loved; in short, the nurse loved the baby.	8	False	False	1		This is	that	; in short, 	True	47
This is the nurse that the baby loved; by contrast, the nurse loved the baby.	8	False	False	1		This is	that	; by contrast, 	False	52
This is the nurse that the baby loved; in short, the nurse loved the baby.	8	False	False	1		This is	that	; in short, 	True	49
This is the nurse that the baby loved; by contrast, the nurse loved the baby.	8	False	False	1		This is	that	; by contrast, 	False	54
This is the nurse that the baby loved; in short, the nurse loved the baby.	8	False	False	1		This is	that	; in short, 	True	51
This is the nurse that the baby loved; by contrast, the nurse loved the baby.	8	False	False	1		This is	that	; by contrast, 	False	52
This is the nurse that the baby loved; in short, the nurse loved the baby.	8	False	False	1		This is	that	; in short, 	True	49
This is the virus that the antibodies stopped; by contrast, the antibodies stopped the virus.	9	True	False	1		This is	that	; by contrast, 	False	60
This is the virus that the antibodies stopped; by contrast, the antibodies stopped the virus.	9	True	False	1		This is	that	; by contrast, 	False	60
This is the virus that the antibodies stopped; in short, the antibodies stopped the virus.	9	True	False	1		This is	that	; in short, 	True	57
This is the virus that the antibodies stopped; in short, the antibodies stopped the virus.	9	True	False	1		This is	that	; in short, 	True	57
This is the virus that the antibodies stopped; by contrast, the antibodies stopped the virus.	9	True	False	1		This is	that	; by contrast, 	False	58
This is the virus that the antibodies stopped; in short, the antibodies stopped the virus.	9	True	False	1		This is	that	; in short, 	True	55
This is the virus that the antibodies stopped; by contrast, the antibodies stopped the virus.	9	True	False	1		This is	that	; by contrast, 	False	60
This is the virus that the antibodies stopped; in short, the antibodies stopped the virus.	9	True	False	1		This is	that	; in short, 	True	57
This is the virus that the antibodies stopped; by contrast, the antibodies stopped the virus.	9	True	False	1		This is	that	; by contrast, 	False	62
This is the virus that the antibodies stopped; in short, the antibodies stopped the virus.	9	True	False	1		This is	that	; in short, 	True	59
This is the virus that the antibodies stopped; by contrast, the antibodies stopped the virus.	9	True	False	1		This is	that	; by contrast, 	False	60
This is the virus that the antibodies stopped; in short, the antibodies stopped the virus.	9	True	False	1		This is	that	; in short, 	True	57
This is the virus that the antibodies stopped; by contrast, the virus stopped the antibodies.	9	False	False	1		This is	that	; by contrast, 	False	60
This is the virus that the antibodies stopped; by contrast, the virus stopped the antibodies.	9	False	False	1		This is	that	; by contrast, 	False	60
This is the virus that the antibodies stopped; in short, the virus stopped the antibodies.	9	False	False	1		This is	that	; in short, 	True	57
This is the virus that the antibodies stopped; in short, the virus stopped the antibodies.	9	False	False	1		This is	that	; in short, 	True	57
This is the virus that the antibodies stopped; by contrast, the virus stopped the antibodies.	9	False	False	1		This is	that	; by contrast, 	False	58
This is the virus that the antibodies stopped; in short, the virus stopped the antibodies.	9	False	False	1		This is	that	; in short, 	True	55
This is the virus that the antibodies stopped; by contrast, the virus stopped the antibodies.	9	False	False	1		This is	that	; by contrast, 	False	60
This is the virus that the antibodies stopped; in short, the virus stopped the antibodies.	9	False	False	1		This is	that	; in short, 	True	57
This is the virus that the antibodies stopped; by contrast, the virus stopped the antibodies.	9	False	False	1		This is	that	; by contrast, 	False	62
This is the virus that the antibodies stopped; in short, the virus stopped the antibodies.	9	False	False	1		This is	that	; in short, 	True	59
This is the virus that the antibodies stopped; by contrast, the virus stopped the antibodies.	9	False	False	1		This is	that	; by contrast, 	False	60
This is the virus that the antibodies stopped; in short, the virus stopped the antibodies.	9	False	False	1		This is	that	; in short, 	True	57
This is the antibodies that the virus stopped; by contrast, the virus stopped the antibodies.	9	True	False	1		This is	that	; by contrast, 	False	60
This is the antibodies that the virus stopped; by contrast, the virus stopped the antibodies.	9	True	False	1		This is	that	; by contrast, 	False	60
This is the antibodies that the virus stopped; in short, the virus stopped the antibodies.	9	True	False	1		This is	that	; in short, 	True	57
This is the antibodies that the virus stopped; in short, the virus stopped the antibodies.	9	True	False	1		This is	that	; in short, 	True	57
This is the antibodies that the virus stopped; by contrast, the virus stopped the antibodies.	9	True	False	1		This is	that	; by contrast, 	False	58
This is the antibodies that the virus stopped; in short, the virus stopped the antibodies.	9	True	False	1		This is	that	; in short, 	True	55
This is the antibodies that the virus stopped; by contrast, the virus stopped the antibodies.	9	True	False	1		This is	that	; by contrast, 	False	60
This is the antibodies that the virus stopped; in short, the virus stopped the antibodies.	9	True	False	1		This is	that	; in short, 	True	57
This is the antibodies that the virus stopped; by contrast, the virus stopped the antibodies.	9	True	False	1		This is	that	; by contrast, 	False	62
This is the antibodies that the virus stopped; in short, the virus stopped the antibodies.	9	True	False	1		This is	that	; in short, 	True	59
This is the antibodies that the virus stopped; by contrast, the virus stopped the antibodies.	9	True	False	1		This is	that	; by contrast, 	False	60
This is the antibodies that the virus stopped; in short, the virus stopped the antibodies.	9	True	False	1		This is	that	; in short, 	True	57
This is the antibodies that the virus stopped; by contrast, the antibodies stopped the virus.	9	False	False	1		This is	that	; by contrast, 	False	60
This is the antibodies that the virus stopped; by contrast, the antibodies stopped the virus.	9	False	False	1		This is	that	; by contrast, 	False	60
This is the antibodies that the virus stopped; in short, the antibodies stopped the virus.	9	False	False	1		This is	that	; in short, 	True	57
This is the antibodies that the virus stopped; in short, the antibodies stopped the virus.	9	False	False	1		This is	that	; in short, 	True	57
This is the antibodies that the virus stopped; by contrast, the antibodies stopped the virus.	9	False	False	1		This is	that	; by contrast, 	False	58
This is the antibodies that the virus stopped; in short, the antibodies stopped the virus.	9	False	False	1		This is	that	; in short, 	True	55
This is the antibodies that the virus stopped; by contrast, the antibodies stopped the virus.	9	False	False	1		This is	that	; by contrast, 	False	60
This is the antibodies that the virus stopped; in short, the antibodies stopped the virus.	9	False	False	1		This is	that	; in short, 	True	57
This is the antibodies that the virus stopped; by contrast, the antibodies stopped the virus.	9	False	False	1		This is	that	; by contrast, 	False	62
This is the antibodies that the virus stopped; in short, the antibodies stopped the virus.	9	False	False	1		This is	that	; in short, 	True	59
This is the antibodies that the virus stopped; by contrast, the antibodies stopped the virus.	9	False	False	1		This is	that	; by contrast, 	False	60
This is the antibodies that the virus stopped; in short, the antibodies stopped the virus.	9	False	False	1		This is	that	; in short, 	True	57
This is the chef that the octopus squeezed; by contrast, the octopus squeezed the chef.	10	True	False	1		This is	that	; by contrast, 	False	57
This is the chef that the octopus squeezed; by contrast, the octopus squeezed the chef.	10	True	False	1		This is	that	; by contrast, 	False	57
This is the chef that the octopus squeezed; in short, the octopus squeezed the chef.	10	True	False	1		This is	that	; in short, 	True	54
This is the chef that the octopus squeezed; in short, the octopus squeezed the chef.	10	True	False	1		This is	that	; in short, 	True	54
This is the chef that the octopus squeezed; by contrast, the octopus squeezed the chef.	10	True	False	1		This is	that	; by contrast, 	False	55
This is the chef that the octopus squeezed; in short, the octopus squeezed the chef.	10	True	False	1		This is	that	; in short, 	True	52
This is the chef that the octopus squeezed; by contrast, the octopus squeezed the chef.	10	True	False	1		This is	that	; by contrast, 	False	57
This is the chef that the octopus squeezed; in short, the octopus squeezed the chef.	10	True	False	1		This is	that	; in short, 	True	54
This is the chef that the octopus squeezed; by contrast, the octopus squeezed the chef.	10	True	False	1		This is	that	; by contrast, 	False	59
This is the chef that the octopus squeezed; in short, the octopus squeezed the chef.	10	True	False	1		This is	that	; in short, 	True	56
This is the chef that the octopus squeezed; by contrast, the octopus squeezed the chef.	10	True	False	1		This is	that	; by contrast, 	False	57
This is the chef that the octopus squeezed; in short, the octopus squeezed the chef.	10	True	False	1		This is	that	; in short, 	True	54
This is the chef that the octopus squeezed; by contrast, the chef squeezed the octopus.	10	False	False	1		This is	that	; by contrast, 	False	57
This is the chef that the octopus squeezed; by contrast, the chef squeezed the octopus.	10	False	False	1		This is	that	; by contrast, 	False	57
This is the chef that the octopus squeezed; in short, the chef squeezed the octopus.	10	False	False	1		This is	that	; in short, 	True	54
This is the chef that the octopus squeezed; in short, the chef squeezed the octopus.	10	False	False	1		This is	that	; in short, 	True	54
This is the chef that the octopus squeezed; by contrast, the chef squeezed the octopus.	10	False	False	1		This is	that	; by contrast, 	False	55
This is the chef that the octopus squeezed; in short, the chef squeezed the octopus.	10	False	False	1		This is	that	; in short, 	True	52
This is the chef that the octopus squeezed; by contrast, the chef squeezed the octopus.	10	False	False	1		This is	that	; by contrast, 	False	57
This is the chef that the octopus squeezed; in short, the chef squeezed the octopus.	10	False	False	1		This is	that	; in short, 	True	54
This is the chef that the octopus squeezed; by contrast, the chef squeezed the octopus.	10	False	False	1		This is	that	; by contrast, 	False	59
This is the chef that the octopus squeezed; in short, the chef squeezed the octopus.	10	False	False	1		This is	that	; in short, 	True	56
This is the chef that the octopus squeezed; by contrast, the chef squeezed the octopus.	10	False	False	1		This is	that	; by contrast, 	False	57
This is the chef that the octopus squeezed; in short, the chef squeezed the octopus.	10	False	False	1		This is	that	; in short, 	True	54
This is the octopus that the chef squeezed; by contrast, the chef squeezed the octopus.	10	True	False	1		This is	that	; by contrast, 	False	57
This is the octopus that the chef squeezed; by contrast, the chef squeezed the octopus.	10	True	False	1		This is	that	; by contrast, 	False	57
This is the octopus that the chef squeezed; in short, the chef squeezed the octopus.	10	True	False	1		This is	that	; in short, 	True	54
This is the octopus that the chef squeezed; in short, the chef squeezed the octopus.	10	True	False	1		This is	that	; in short, 	True	54
This is the octopus that the chef squeezed; by contrast, the chef squeezed the octopus.	10	True	False	1		This is	that	; by contrast, 	False	55
This is the octopus that the chef squeezed; in short, the chef squeezed the octopus.	10	True	False	1		This is	that	; in short, 	True	52
This is the octopus that the chef squeezed; by contrast, the chef squeezed the octopus.	10	True	False	1		This is	that	; by contrast, 	False	57
This is the octopus that the chef squeezed; in short, the chef squeezed the octopus.	10	True	False	1		This is	that	; in short, 	True	54
This is the octopus that the chef squeezed; by contrast, the chef squeezed the octopus.	10	True	False	1		This is	that	; by contrast, 	False	59
This is the octopus that the chef squeezed; in short, the chef squeezed the octopus.	10	True	False	1		This is	that	; in short, 	True	56
This is the octopus that the chef squeezed; by contrast, the chef squeezed the octopus.	10	True	False	1		This is	that	; by contrast, 	False	57
This is the octopus that the chef squeezed; in short, the chef squeezed the octopus.	10	True	False	1		This is	that	; in short, 	True	54
This is the octopus that the chef squeezed; by contrast, the octopus squeezed the chef.	10	False	False	1		This is	that	; by contrast, 	False	57
This is the octopus that the chef squeezed; by contrast, the octopus squeezed the chef.	10	False	False	1		This is	that	; by contrast, 	False	57
This is the octopus that the chef squeezed; in short, the octopus squeezed the chef.	10	False	False	1		This is	that	; in short, 	True	54
This is the octopus that the chef squeezed; in short, the octopus squeezed the chef.	10	False	False	1		This is	that	; in short, 	True	54
