inference	item	correct	crossing	{Prep}	{E/D}	{Comp}	{Conn}	surprisal_idx
The bride that the priest slapped frowned; in short, the priest slapped the bride.	6	True	False			that	; in short, 	55
The bride that the priest slapped frowned; by contrast, the priest slapped the bride.	6	True	False			that	; by contrast, 	56
The bride that the priest slapped frowned; in short, the priest slapped the bride.	6	True	False			that	; in short, 	53
The bride that the priest slapped frowned; by contrast, the priest frowned.	6	False	False			that	; by contrast, 	58
The bride that the priest slapped frowned; in short, the priest frowned.	6	False	False			that	; in short, 	55
The bride that the priest slapped frowned; by contrast, the priest frowned.	6	False	False			that	; by contrast, 	56
The bride that the priest slapped frowned; in short, the priest frowned.	6	False	False			that	; in short, 	53
The bride that the priest slapped frowned; by contrast, the bride slapped the priest.	6	False	False			that	; by contrast, 	58
The bride that the priest slapped frowned; in short, the bride slapped the priest.	6	False	False			that	; in short, 	55
The bride that the priest slapped frowned; by contrast, the bride slapped the priest.	6	False	False			that	; by contrast, 	56
The bride that the priest slapped frowned; in short, the bride slapped the priest.	6	False	False			that	; in short, 	53
The priest that the bride slapped frowned; by contrast, the priest frowned.	6	True	False			that	; by contrast, 	58
The priest that the bride slapped frowned; in short, the priest frowned.	6	True	False			that	; in short, 	55
The priest that the bride slapped frowned; by contrast, the priest frowned.	6	True	False			that	; by contrast, 	56
The priest that the bride slapped frowned; in short, the priest frowned.	6	True	False			that	; in short, 	53
The priest that the bride slapped frowned; by contrast, the bride slapped the priest.	6	True	False			that	; by contrast, 	58
The priest that the bride slapped frowned; in short, the bride slapped the priest.	6	True	False			that	; in short, 	55
The priest that the bride slapped frowned; by contrast, the bride slapped the priest.	6	True	False			that	; by contrast, 	56
The priest that the bride slapped frowned; in short, the bride slapped the priest.	6	True	False			that	; in short, 	53
The priest that the bride slapped frowned; by contrast, the bride frowned.	6	False	False			that	; by contrast, 	58
The priest that the bride slapped frowned; in short, the bride frowned.	6	False	False			that	; in short, 	55
The priest that the bride slapped frowned; by contrast, the bride frowned.	6	False	False			that	; by contrast, 	56
The priest that the bride slapped frowned; in short, the bride frowned.	6	False	False			that	; in short, 	53
The priest that the bride slapped frowned; by contrast, the priest slapped the bride.	6	False	False			that	; by contrast, 	58
The priest that the bride slapped frowned; in short, the priest slapped the bride.	6	False	False			that	; in short, 	55
The priest that the bride slapped frowned; by contrast, the priest slapped the bride.	6	False	False			that	; by contrast, 	56
The priest that the bride slapped frowned; in short, the priest slapped the bride.	6	False	False			that	; in short, 	53
The bee that the flower appreciated sang; by contrast, the bee sang.	7	True	False			that	; by contrast, 	57
The bee that the flower appreciated sang; in short, the bee sang.	7	True	False			that	; in short, 	54
The bee that the flower appreciated sang; by contrast, the bee sang.	7	True	False			that	; by contrast, 	55
The bee that the flower appreciated sang; in short, the bee sang.	7	True	False			that	; in short, 	52
The bee that the flower appreciated sang; by contrast, the flower appreciated the bee.	7	True	False			that	; by contrast, 	57
The bee that the flower appreciated sang; in short, the flower appreciated the bee.	7	True	False			that	; in short, 	54
The bee that the flower appreciated sang; by contrast, the flower appreciated the bee.	7	True	False			that	; by contrast, 	55
The bee that the flower appreciated sang; in short, the flower appreciated the bee.	7	True	False			that	; in short, 	52
The bee that the flower appreciated sang; by contrast, the flower sang.	7	False	False			that	; by contrast, 	57
The bee that the flower appreciated sang; in short, the flower sang.	7	False	False			that	; in short, 	54
The bee that the flower appreciated sang; by contrast, the flower sang.	7	False	False			that	; by contrast, 	55
The bee that the flower appreciated sang; in short, the flower sang.	7	False	False			that	; in short, 	52
The bee that the flower appreciated sang; by contrast, the bee appreciated the flower.	7	False	False			that	; by contrast, 	57
The bee that the flower appreciated sang; in short, the bee appreciated the flower.	7	False	False			that	; in short, 	54
The bee that the flower appreciated sang; by contrast, the bee appreciated the flower.	7	False	False			that	; by contrast, 	55
The bee that the flower appreciated sang; in short, the bee appreciated the flower.	7	False	False			that	; in short, 	52
The flower that the bee appreciated sang; by contrast, the flower sang.	7	True	False			that	; by contrast, 	57
The flower that the bee appreciated sang; in short, the flower sang.	7	True	False			that	; in short, 	54
The flower that the bee appreciated sang; by contrast, the flower sang.	7	True	False			that	; by contrast, 	55
The flower that the bee appreciated sang; in short, the flower sang.	7	True	False			that	; in short, 	52
The flower that the bee appreciated sang; by contrast, the bee appreciated the flower.	7	True	False			that	; by contrast, 	57
The flower that the bee appreciated sang; in short, the bee appreciated the flower.	7	True	False			that	; in short, 	54
The flower that the bee appreciated sang; by contrast, the bee appreciated the flower.	7	True	False			that	; by contrast, 	55
The flower that the bee appreciated sang; in short, the bee appreciated the flower.	7	True	False			that	; in short, 	52
The flower that the bee appreciated sang; by contrast, the bee sang.	7	False	False			that	; by contrast, 	57
The flower that the bee appreciated sang; in short, the bee sang.	7	False	False			that	; in short, 	54
The flower that the bee appreciated sang; by contrast, the bee sang.	7	False	False			that	; by contrast, 	55
The flower that the bee appreciated sang; in short, the bee sang.	7	False	False			that	; in short, 	52
The flower that the bee appreciated sang; by contrast, the flower appreciated the bee.	7	False	False			that	; by contrast, 	57
The flower that the bee appreciated sang; in short, the flower appreciated the bee.	7	False	False			that	; in short, 	54
The flower that the bee appreciated sang; by contrast, the flower appreciated the bee.	7	False	False			that	; by contrast, 	55
The flower that the bee appreciated sang; in short, the flower appreciated the bee.	7	False	False			that	; in short, 	52
The bee that the flower appreciated wriggled; by contrast, the bee wriggled.	7	True	False			that	; by contrast, 	61
The bee that the flower appreciated wriggled; in short, the bee wriggled.	7	True	False			that	; in short, 	58
The bee that the flower appreciated wriggled; by contrast, the bee wriggled.	7	True	False			that	; by contrast, 	59
The bee that the flower appreciated wriggled; in short, the bee wriggled.	7	True	False			that	; in short, 	56
The bee that the flower appreciated wriggled; by contrast, the flower appreciated the bee.	7	True	False			that	; by contrast, 	61
The bee that the flower appreciated wriggled; in short, the flower appreciated the bee.	7	True	False			that	; in short, 	58
The bee that the flower appreciated wriggled; by contrast, the flower appreciated the bee.	7	True	False			that	; by contrast, 	59
The bee that the flower appreciated wriggled; in short, the flower appreciated the bee.	7	True	False			that	; in short, 	56
The bee that the flower appreciated wriggled; by contrast, the flower wriggled.	7	False	False			that	; by contrast, 	61
The bee that the flower appreciated wriggled; in short, the flower wriggled.	7	False	False			that	; in short, 	58
The bee that the flower appreciated wriggled; by contrast, the flower wriggled.	7	False	False			that	; by contrast, 	59
The bee that the flower appreciated wriggled; in short, the flower wriggled.	7	False	False			that	; in short, 	56
The bee that the flower appreciated wriggled; by contrast, the bee appreciated the flower.	7	False	False			that	; by contrast, 	61
The bee that the flower appreciated wriggled; in short, the bee appreciated the flower.	7	False	False			that	; in short, 	58
The bee that the flower appreciated wriggled; by contrast, the bee appreciated the flower.	7	False	False			that	; by contrast, 	59
The bee that the flower appreciated wriggled; in short, the bee appreciated the flower.	7	False	False			that	; in short, 	56
The flower that the bee appreciated wriggled; by contrast, the flower wriggled.	7	True	False			that	; by contrast, 	61
The flower that the bee appreciated wriggled; in short, the flower wriggled.	7	True	False			that	; in short, 	58
The flower that the bee appreciated wriggled; by contrast, the flower wriggled.	7	True	False			that	; by contrast, 	59
The flower that the bee appreciated wriggled; in short, the flower wriggled.	7	True	False			that	; in short, 	56
The flower that the bee appreciated wriggled; by contrast, the bee appreciated the flower.	7	True	False			that	; by contrast, 	61
The flower that the bee appreciated wriggled; in short, the bee appreciated the flower.	7	True	False			that	; in short, 	58
The flower that the bee appreciated wriggled; by contrast, the bee appreciated the flower.	7	True	False			that	; by contrast, 	59
The flower that the bee appreciated wriggled; in short, the bee appreciated the flower.	7	True	False			that	; in short, 	56
The flower that the bee appreciated wriggled; by contrast, the bee wriggled.	7	False	False			that	; by contrast, 	61
The flower that the bee appreciated wriggled; in short, the bee wriggled.	7	False	False			that	; in short, 	58
The flower that the bee appreciated wriggled; by contrast, the bee wriggled.	7	False	False			that	; by contrast, 	59
The flower that the bee appreciated wriggled; in short, the bee wriggled.	7	False	False			that	; in short, 	56
The flower that the bee appreciated wriggled; by contrast, the flower appreciated the bee.	7	False	False			that	; by contrast, 	61
The flower that the bee appreciated wriggled; in short, the flower appreciated the bee.	7	False	False			that	; in short, 	58
The flower that the bee appreciated wriggled; by contrast, the flower appreciated the bee.	7	False	False			that	; by contrast, 	59
The flower that the bee appreciated wriggled; in short, the flower appreciated the bee.	7	False	False			that	; in short, 	56
The baby that the nurse loved slept; by contrast, the baby slept.	8	True	False			that	; by contrast, 	52
The baby that the nurse loved slept; in short, the baby slept.	8	True	False			that	; in short, 	49
The baby that the nurse loved slept; by contrast, the baby slept.	8	True	False			that	; by contrast, 	50
The baby that the nurse loved slept; in short, the baby slept.	8	True	False			that	; in short, 	47
The baby that the nurse loved slept; by contrast, the nurse loved the baby.	8	True	False			that	; by contrast, 	52
The baby that the nurse loved slept; in short, the nurse loved the baby.	8	True	False			that	; in short, 	49
The baby that the nurse loved slept; by contrast, the nurse loved the baby.	8	True	False			that	; by contrast, 	50
The baby that the nurse loved slept; in short, the nurse loved the baby.	8	True	False			that	; in short, 	47
The baby that the nurse loved slept; by contrast, the nurse slept.	8	False	False			that	; by contrast, 	52
The baby that the nurse loved slept; in short, the nurse slept.	8	False	False			that	; in short, 	49
The baby that the nurse loved slept; by contrast, the nurse slept.	8	False	False			that	; by contrast, 	50
The baby that the nurse loved slept; in short, the nurse slept.	8	False	False			that	; in short, 	47
The baby that the nurse loved slept; by contrast, the baby loved the nurse.	8	False	False			that	; by contrast, 	52
The baby that the nurse loved slept; in short, the baby loved the nurse.	8	False	False			that	; in short, 	49
The baby that the nurse loved slept; by contrast, the baby loved the nurse.	8	False	False			that	; by contrast, 	50
The baby that the nurse loved slept; in short, the baby loved the nurse.	8	False	False			that	; in short, 	47
The nurse that the baby loved slept; by contrast, the nurse slept.	8	True	False			that	; by contrast, 	52
The nurse that the baby loved slept; in short, the nurse slept.	8	True	False			that	; in short, 	49
The nurse that the baby loved slept; by contrast, the nurse slept.	8	True	False			that	; by contrast, 	50
The nurse that the baby loved slept; in short, the nurse slept.	8	True	False			that	; in short, 	47
The nurse that the baby loved slept; by contrast, the baby loved the nurse.	8	True	False			that	; by contrast, 	52
The nurse that the baby loved slept; in short, the baby loved the nurse.	8	True	False			that	; in short, 	49
The nurse that the baby loved slept; by contrast, the baby loved the nurse.	8	True	False			that	; by contrast, 	50
The nurse that the baby loved slept; in short, the baby loved the nurse.	8	True	False			that	; in short, 	47
The nurse that the baby loved slept; by contrast, the baby slept.	8	False	False			that	; by contrast, 	52
The nurse that the baby loved slept; in short, the baby slept.	8	False	False			that	; in short, 	49
The nurse that the baby loved slept; by contrast, the baby slept.	8	False	False			that	; by contrast, 	50
The nurse that the baby loved slept; in short, the baby slept.	8	False	False			that	; in short, 	47
The nurse that the baby loved slept; by contrast, the nurse loved the baby.	8	False	False			that	; by contrast, 	52
The nurse that the baby loved slept; in short, the nurse loved the baby.	8	False	False			that	; in short, 	49
The nurse that the baby loved slept; by contrast, the nurse loved the baby.	8	False	False			that	; by contrast, 	50
The nurse that the baby loved slept; in short, the nurse loved the baby.	8	False	False			that	; in short, 	47
The baby that the nurse loved cried; by contrast, the baby cried.	8	True	False			that	; by contrast, 	52
The baby that the nurse loved cried; in short, the baby cried.	8	True	False			that	; in short, 	49
The baby that the nurse loved cried; by contrast, the baby cried.	8	True	False			that	; by contrast, 	50
The baby that the nurse loved cried; in short, the baby cried.	8	True	False			that	; in short, 	47
The baby that the nurse loved cried; by contrast, the nurse loved the baby.	8	True	False			that	; by contrast, 	52
The baby that the nurse loved cried; in short, the nurse loved the baby.	8	True	False			that	; in short, 	49
The baby that the nurse loved cried; by contrast, the nurse loved the baby.	8	True	False			that	; by contrast, 	50
The baby that the nurse loved cried; in short, the nurse loved the baby.	8	True	False			that	; in short, 	47
The baby that the nurse loved cried; by contrast, the nurse cried.	8	False	False			that	; by contrast, 	52
The baby that the nurse loved cried; in short, the nurse cried.	8	False	False			that	; in short, 	49
The baby that the nurse loved cried; by contrast, the nurse cried.	8	False	False			that	; by contrast, 	50
The baby that the nurse loved cried; in short, the nurse cried.	8	False	False			that	; in short, 	47
The baby that the nurse loved cried; by contrast, the baby loved the nurse.	8	False	False			that	; by contrast, 	52
The baby that the nurse loved cried; in short, the baby loved the nurse.	8	False	False			that	; in short, 	49
The baby that the nurse loved cried; by contrast, the baby loved the nurse.	8	False	False			that	; by contrast, 	50
The baby that the nurse loved cried; in short, the baby loved the nurse.	8	False	False			that	; in short, 	47
The nurse that the baby loved cried; by contrast, the nurse cried.	8	True	False			that	; by contrast, 	52
The nurse that the baby loved cried; in short, the nurse cried.	8	True	False			that	; in short, 	49
The nurse that the baby loved cried; by contrast, the nurse cried.	8	True	False			that	; by contrast, 	50
The nurse that the baby loved cried; in short, the nurse cried.	8	True	False			that	; in short, 	47
The nurse that the baby loved cried; by contrast, the baby loved the nurse.	8	True	False			that	; by contrast, 	52
The nurse that the baby loved cried; in short, the baby loved the nurse.	8	True	False			that	; in short, 	49
The nurse that the baby loved cried; by contrast, the baby loved the nurse.	8	True	False			that	; by contrast, 	50
The nurse that the baby loved cried; in short, the baby loved the nurse.	8	True	False			that	; in short, 	47
The nurse that the baby loved cried; by contrast, the baby cried.	8	False	False			that	; by contrast, 	52
The nurse that the baby loved cried; in short, the baby cried.	8	False	False			that	; in short, 	49
The nurse that the baby loved cried; by contrast, the baby cried.	8	False	False			that	; by contrast, 	50
The nurse that the baby loved cried; in short, the baby cried.	8	False	False			that	; in short, 	47
The nurse that the baby loved cried; by contrast, the nurse loved the baby.	8	False	False			that	; by contrast, 	52
The nurse that the baby loved cried; in short, the nurse loved the baby.	8	False	False			that	; in short, 	49
The nurse that the baby loved cried; by contrast, the nurse loved the baby.	8	False	False			that	; by contrast, 	50
The nurse that the baby loved cried; in short, the nurse loved the baby.	8	False	False			that	; in short, 	47
The virus that the antibodies stopped emerged; by contrast, the virus emerged.	9	True	False			that	; by contrast, 	62
The virus that the antibodies stopped emerged; in short, the virus emerged.	9	True	False			that	; in short, 	59
The virus that the antibodies stopped emerged; by contrast, the virus emerged.	9	True	False			that	; by contrast, 	60
The virus that the antibodies stopped emerged; in short, the virus emerged.	9	True	False			that	; in short, 	57
The virus that the antibodies stopped emerged; by contrast, the antibodies stopped the virus.	9	True	False			that	; by contrast, 	62
The virus that the antibodies stopped emerged; in short, the antibodies stopped the virus.	9	True	False			that	; in short, 	59
The virus that the antibodies stopped emerged; by contrast, the antibodies stopped the virus.	9	True	False			that	; by contrast, 	60
The virus that the antibodies stopped emerged; in short, the antibodies stopped the virus.	9	True	False			that	; in short, 	57
The virus that the antibodies stopped emerged; by contrast, the antibodies emerged.	9	False	False			that	; by contrast, 	62
The virus that the antibodies stopped emerged; in short, the antibodies emerged.	9	False	False			that	; in short, 	59
The virus that the antibodies stopped emerged; by contrast, the antibodies emerged.	9	False	False			that	; by contrast, 	60
The virus that the antibodies stopped emerged; in short, the antibodies emerged.	9	False	False			that	; in short, 	57
The virus that the antibodies stopped emerged; by contrast, the virus stopped the antibodies.	9	False	False			that	; by contrast, 	62
The virus that the antibodies stopped emerged; in short, the virus stopped the antibodies.	9	False	False			that	; in short, 	59
The virus that the antibodies stopped emerged; by contrast, the virus stopped the antibodies.	9	False	False			that	; by contrast, 	60
The virus that the antibodies stopped emerged; in short, the virus stopped the antibodies.	9	False	False			that	; in short, 	57
The antibodies that the virus stopped emerged; by contrast, the antibodies emerged.	9	True	False			that	; by contrast, 	62
The antibodies that the virus stopped emerged; in short, the antibodies emerged.	9	True	False			that	; in short, 	59
The antibodies that the virus stopped emerged; by contrast, the antibodies emerged.	9	True	False			that	; by contrast, 	60
The antibodies that the virus stopped emerged; in short, the antibodies emerged.	9	True	False			that	; in short, 	57
The antibodies that the virus stopped emerged; by contrast, the virus stopped the antibodies.	9	True	False			that	; by contrast, 	62
The antibodies that the virus stopped emerged; in short, the virus stopped the antibodies.	9	True	False			that	; in short, 	59
The antibodies that the virus stopped emerged; by contrast, the virus stopped the antibodies.	9	True	False			that	; by contrast, 	60
The antibodies that the virus stopped emerged; in short, the virus stopped the antibodies.	9	True	False			that	; in short, 	57
The antibodies that the virus stopped emerged; by contrast, the virus emerged.	9	False	False			that	; by contrast, 	62
The antibodies that the virus stopped emerged; in short, the virus emerged.	9	False	False			that	; in short, 	59
The antibodies that the virus stopped emerged; by contrast, the virus emerged.	9	False	False			that	; by contrast, 	60
The antibodies that the virus stopped emerged; in short, the virus emerged.	9	False	False			that	; in short, 	57
The antibodies that the virus stopped emerged; by contrast, the antibodies stopped the virus.	9	False	False			that	; by contrast, 	62
The antibodies that the virus stopped emerged; in short, the antibodies stopped the virus.	9	False	False			that	; in short, 	59
The antibodies that the virus stopped emerged; by contrast, the antibodies stopped the virus.	9	False	False			that	; by contrast, 	60
The antibodies that the virus stopped emerged; in short, the antibodies stopped the virus.	9	False	False			that	; in short, 	57
The virus that the antibodies stopped dwindled; by contrast, the virus dwindled.	9	True	False			that	; by contrast, 	63
The virus that the antibodies stopped dwindled; in short, the virus dwindled.	9	True	False			that	; in short, 	60
The virus that the antibodies stopped dwindled; by contrast, the virus dwindled.	9	True	False			that	; by contrast, 	61
The virus that the antibodies stopped dwindled; in short, the virus dwindled.	9	True	False			that	; in short, 	58
The virus that the antibodies stopped dwindled; by contrast, the antibodies stopped the virus.	9	True	False			that	; by contrast, 	63
The virus that the antibodies stopped dwindled; in short, the antibodies stopped the virus.	9	True	False			that	; in short, 	60
The virus that the antibodies stopped dwindled; by contrast, the antibodies stopped the virus.	9	True	False			that	; by contrast, 	61
The virus that the antibodies stopped dwindled; in short, the antibodies stopped the virus.	9	True	False			that	; in short, 	58
The virus that the antibodies stopped dwindled; by contrast, the antibodies dwindled.	9	False	False			that	; by contrast, 	63
The virus that the antibodies stopped dwindled; in short, the antibodies dwindled.	9	False	False			that	; in short, 	60
The virus that the antibodies stopped dwindled; by contrast, the antibodies dwindled.	9	False	False			that	; by contrast, 	61
The virus that the antibodies stopped dwindled; in short, the antibodies dwindled.	9	False	False			that	; in short, 	58
The virus that the antibodies stopped dwindled; by contrast, the virus stopped the antibodies.	9	False	False			that	; by contrast, 	63
The virus that the antibodies stopped dwindled; in short, the virus stopped the antibodies.	9	False	False			that	; in short, 	60
The virus that the antibodies stopped dwindled; by contrast, the virus stopped the antibodies.	9	False	False			that	; by contrast, 	61
The virus that the antibodies stopped dwindled; in short, the virus stopped the antibodies.	9	False	False			that	; in short, 	58
The antibodies that the virus stopped dwindled; by contrast, the antibodies dwindled.	9	True	False			that	; by contrast, 	63
The antibodies that the virus stopped dwindled; in short, the antibodies dwindled.	9	True	False			that	; in short, 	60
The antibodies that the virus stopped dwindled; by contrast, the antibodies dwindled.	9	True	False			that	; by contrast, 	61
The antibodies that the virus stopped dwindled; in short, the antibodies dwindled.	9	True	False			that	; in short, 	58
The antibodies that the virus stopped dwindled; by contrast, the virus stopped the antibodies.	9	True	False			that	; by contrast, 	63
The antibodies that the virus stopped dwindled; in short, the virus stopped the antibodies.	9	True	False			that	; in short, 	60
The antibodies that the virus stopped dwindled; by contrast, the virus stopped the antibodies.	9	True	False			that	; by contrast, 	61
The antibodies that the virus stopped dwindled; in short, the virus stopped the antibodies.	9	True	False			that	; in short, 	58
The antibodies that the virus stopped dwindled; by contrast, the virus dwindled.	9	False	False			that	; by contrast, 	63
The antibodies that the virus stopped dwindled; in short, the virus dwindled.	9	False	False			that	; in short, 	60
The antibodies that the virus stopped dwindled; by contrast, the virus dwindled.	9	False	False			that	; by contrast, 	61
The antibodies that the virus stopped dwindled; in short, the virus dwindled.	9	False	False			that	; in short, 	58
The antibodies that the virus stopped dwindled; by contrast, the antibodies stopped the virus.	9	False	False			that	; by contrast, 	63
The antibodies that the virus stopped dwindled; in short, the antibodies stopped the virus.	9	False	False			that	; in short, 	60
The antibodies that the virus stopped dwindled; by contrast, the antibodies stopped the virus.	9	False	False			that	; by contrast, 	61
The antibodies that the virus stopped dwindled; in short, the antibodies stopped the virus.	9	False	False			that	; in short, 	58
The chef that the octopus squeezed vanished; by contrast, the chef vanished.	10	True	False			that	; by contrast, 	60
The chef that the octopus squeezed vanished; in short, the chef vanished.	10	True	False			that	; in short, 	57
The chef that the octopus squeezed vanished; by contrast, the chef vanished.	10	True	False			that	; by contrast, 	58
The chef that the octopus squeezed vanished; in short, the chef vanished.	10	True	False			that	; in short, 	55
The chef that the octopus squeezed vanished; by contrast, the octopus squeezed the chef.	10	True	False			that	; by contrast, 	60
The chef that the octopus squeezed vanished; in short, the octopus squeezed the chef.	10	True	False			that	; in short, 	57
The chef that the octopus squeezed vanished; by contrast, the octopus squeezed the chef.	10	True	False			that	; by contrast, 	58
The chef that the octopus squeezed vanished; in short, the octopus squeezed the chef.	10	True	False			that	; in short, 	55
The chef that the octopus squeezed vanished; by contrast, the octopus vanished.	10	False	False			that	; by contrast, 	60
The chef that the octopus squeezed vanished; in short, the octopus vanished.	10	False	False			that	; in short, 	57
The chef that the octopus squeezed vanished; by contrast, the octopus vanished.	10	False	False			that	; by contrast, 	58
The chef that the octopus squeezed vanished; in short, the octopus vanished.	10	False	False			that	; in short, 	55
The chef that the octopus squeezed vanished; by contrast, the chef squeezed the octopus.	10	False	False			that	; by contrast, 	60
The chef that the octopus squeezed vanished; in short, the chef squeezed the octopus.	10	False	False			that	; in short, 	57
The chef that the octopus squeezed vanished; by contrast, the chef squeezed the octopus.	10	False	False			that	; by contrast, 	58
The chef that the octopus squeezed vanished; in short, the chef squeezed the octopus.	10	False	False			that	; in short, 	55
The octopus that the chef squeezed vanished; by contrast, the octopus vanished.	10	True	False			that	; by contrast, 	60
The octopus that the chef squeezed vanished; in short, the octopus vanished.	10	True	False			that	; in short, 	57
The octopus that the chef squeezed vanished; by contrast, the octopus vanished.	10	True	False			that	; by contrast, 	58
The octopus that the chef squeezed vanished; in short, the octopus vanished.	10	True	False			that	; in short, 	55
The octopus that the chef squeezed vanished; by contrast, the chef squeezed the octopus.	10	True	False			that	; by contrast, 	60
The octopus that the chef squeezed vanished; in short, the chef squeezed the octopus.	10	True	False			that	; in short, 	57
The octopus that the chef squeezed vanished; by contrast, the chef squeezed the octopus.	10	True	False			that	; by contrast, 	58
The octopus that the chef squeezed vanished; in short, the chef squeezed the octopus.	10	True	False			that	; in short, 	55
The octopus that the chef squeezed vanished; by contrast, the chef vanished.	10	False	False			that	; by contrast, 	60
The octopus that the chef squeezed vanished; in short, the chef vanished.	10	False	False			that	; in short, 	57
The octopus that the chef squeezed vanished; by contrast, the chef vanished.	10	False	False			that	; by contrast, 	58
The octopus that the chef squeezed vanished; in short, the chef vanished.	10	False	False			that	; in short, 	55
The octopus that the chef squeezed vanished; by contrast, the octopus squeezed the chef.	10	False	False			that	; by contrast, 	60
The octopus that the chef squeezed vanished; in short, the octopus squeezed the chef.	10	False	False			that	; in short, 	57
The octopus that the chef squeezed vanished; by contrast, the octopus squeezed the chef.	10	False	False			that	; by contrast, 	58
The octopus that the chef squeezed vanished; in short, the octopus squeezed the chef.	10	False	False			that	; in short, 	55
The chef that the octopus squeezed gasped; by contrast, the chef gasped.	10	True	False			that	; by contrast, 	58
The chef that the octopus squeezed gasped; in short, the chef gasped.	10	True	False			that	; in short, 	55
The chef that the octopus squeezed gasped; by contrast, the chef gasped.	10	True	False			that	; by contrast, 	56
The chef that the octopus squeezed gasped; in short, the chef gasped.	10	True	False			that	; in short, 	53
The chef that the octopus squeezed gasped; by contrast, the octopus squeezed the chef.	10	True	False			that	; by contrast, 	58
The chef that the octopus squeezed gasped; in short, the octopus squeezed the chef.	10	True	False			that	; in short, 	55
The chef that the octopus squeezed gasped; by contrast, the octopus squeezed the chef.	10	True	False			that	; by contrast, 	56
The chef that the octopus squeezed gasped; in short, the octopus squeezed the chef.	10	True	False			that	; in short, 	53
The chef that the octopus squeezed gasped; by contrast, the octopus gasped.	10	False	False			that	; by contrast, 	58
The chef that the octopus squeezed gasped; in short, the octopus gasped.	10	False	False			that	; in short, 	55
The chef that the octopus squeezed gasped; by contrast, the octopus gasped.	10	False	False			that	; by contrast, 	56
The chef that the octopus squeezed gasped; in short, the octopus gasped.	10	False	False			that	; in short, 	53
The chef that the octopus squeezed gasped; by contrast, the chef squeezed the octopus.	10	False	False			that	; by contrast, 	58
The chef that the octopus squeezed gasped; in short, the chef squeezed the octopus.	10	False	False			that	; in short, 	55
The chef that the octopus squeezed gasped; by contrast, the chef squeezed the octopus.	10	False	False			that	; by contrast, 	56
The chef that the octopus squeezed gasped; in short, the chef squeezed the octopus.	10	False	False			that	; in short, 	53
The octopus that the chef squeezed gasped; by contrast, the octopus gasped.	10	True	False			that	; by contrast, 	58
The octopus that the chef squeezed gasped; in short, the octopus gasped.	10	True	False			that	; in short, 	55
The octopus that the chef squeezed gasped; by contrast, the octopus gasped.	10	True	False			that	; by contrast, 	56
The octopus that the chef squeezed gasped; in short, the octopus gasped.	10	True	False			that	; in short, 	53
The octopus that the chef squeezed gasped; by contrast, the chef squeezed the octopus.	10	True	False			that	; by contrast, 	58
The octopus that the chef squeezed gasped; in short, the chef squeezed the octopus.	10	True	False			that	; in short, 	55
The octopus that the chef squeezed gasped; by contrast, the chef squeezed the octopus.	10	True	False			that	; by contrast, 	56
The octopus that the chef squeezed gasped; in short, the chef squeezed the octopus.	10	True	False			that	; in short, 	53
The octopus that the chef squeezed gasped; by contrast, the chef gasped.	10	False	False			that	; by contrast, 	58
The octopus that the chef squeezed gasped; in short, the chef gasped.	10	False	False			that	; in short, 	55
The octopus that the chef squeezed gasped; by contrast, the chef gasped.	10	False	False			that	; by contrast, 	56
The octopus that the chef squeezed gasped; in short, the chef gasped.	10	False	False			that	; in short, 	53
The octopus that the chef squeezed gasped; by contrast, the octopus squeezed the chef.	10	False	False			that	; by contrast, 	58
The octopus that the chef squeezed gasped; in short, the octopus squeezed the chef.	10	False	False			that	; in short, 	55
The octopus that the chef squeezed gasped; by contrast, the octopus squeezed the chef.	10	False	False			that	; by contrast, 	56
The octopus that the chef squeezed gasped; in short, the octopus squeezed the chef.	10	False	False			that	; in short, 	53
The journalist that the senator pestered wrote; by contrast, the journalist wrote.	11	True	False			that	; by contrast, 	63
The journalist that the senator pestered wrote; in short, the journalist wrote.	11	True	False			that	; in short, 	60
The journalist that the senator pestered wrote; by contrast, the journalist wrote.	11	True	False			that	; by contrast, 	61
The journalist that the senator pestered wrote; in short, the journalist wrote.	11	True	False			that	; in short, 	58
The journalist that the senator pestered wrote; by contrast, the senator pestered the journalist.	11	True	False			that	; by contrast, 	63
The journalist that the senator pestered wrote; in short, the senator pestered the journalist.	11	True	False			that	; in short, 	60
The journalist that the senator pestered wrote; by contrast, the senator pestered the journalist.	11	True	False			that	; by contrast, 	61
The journalist that the senator pestered wrote; in short, the senator pestered the journalist.	11	True	False			that	; in short, 	58
The journalist that the senator pestered wrote; by contrast, the senator wrote.	11	False	False			that	; by contrast, 	63
The journalist that the senator pestered wrote; in short, the senator wrote.	11	False	False			that	; in short, 	60
The journalist that the senator pestered wrote; by contrast, the senator wrote.	11	False	False			that	; by contrast, 	61
The journalist that the senator pestered wrote; in short, the senator wrote.	11	False	False			that	; in short, 	58
The journalist that the senator pestered wrote; by contrast, the journalist pestered the senator.	11	False	False			that	; by contrast, 	63
The journalist that the senator pestered wrote; in short, the journalist pestered the senator.	11	False	False			that	; in short, 	60
The journalist that the senator pestered wrote; by contrast, the journalist pestered the senator.	11	False	False			that	; by contrast, 	61
The journalist that the senator pestered wrote; in short, the journalist pestered the senator.	11	False	False			that	; in short, 	58
The senator that the journalist pestered wrote; by contrast, the senator wrote.	11	True	False			that	; by contrast, 	63
The senator that the journalist pestered wrote; in short, the senator wrote.	11	True	False			that	; in short, 	60
